,node_id,lon,lat
20046,1436368043,-122.4122682,37.5998557
20047,3717633706,-122.468933,37.79903
20048,266993125,-122.43339,37.6697352
20049,552595230,-122.4037692,37.6328108
20050,4809568839,-122.408998,37.731415
20051,3983502065,-122.4591956,37.6948055
20052,412095353,-122.4115712,37.6134353
20053,4350171061,-122.4442075,37.7574337
20054,257568463,-122.4657258,37.6619115
20055,5062545209,-122.4374749,37.7735383
20056,65353585,-122.4979472,37.7106931
20057,4941850440,-122.402788,37.7464722
20058,1367506003,-122.4852969,37.6973327
20059,4008982297,-122.470862,37.6853883
20060,259394879,-122.3925978,37.7631886
20061,2317635203,-122.4636493,37.7352569
20062,4009043785,-122.4364378,37.8026845
20063,441573737,-122.4853133,37.6284141
20064,733639701,-122.4086589,37.7708682
20065,65345683,-122.445237,37.753211
20066,4944233106,-122.484901,37.6613631
20067,4906181484,-122.4663696,37.6537845
20068,3998001353,-122.4556644,37.7796668
20069,4177166346,-122.4946078,37.7339573
20070,4034301341,-122.5103172,37.7648247
20071,879974583,-122.4665109,37.6634802
20072,65303612,-122.401904,37.735666
20073,265707908,-122.4207845,37.6235293
20074,263923388,-122.4898741,37.639609
20075,4150448116,-122.4097566,37.8080317
20076,258285453,-122.4715611,37.6777624
20077,702395743,-122.497098,37.7319695
20078,2315676025,-122.4591196,37.7283333
20079,65332720,-122.4557803,37.7420917
20080,1970214327,-122.4272265,37.749389
20081,311110416,-122.4513967,37.7438317
20082,65334243,-122.4458914,37.7411558
20083,615144633,-122.5064767,37.7380511
20084,65317060,-122.3896727,37.7799221
20085,1152537036,-122.4603853,37.7881006
20086,4770323233,-122.3691945,37.8285801
20087,1723739131,-122.4219631,37.7728925
20088,880274295,-122.4262005,37.6014746
20089,182405136,-122.3960289,37.6125334
20090,665552161,-122.4332633,37.7325035
20091,65285397,-122.4543692,37.7113236
20092,65350352,-122.4623206,37.7351535
20093,5283668871,-122.4393321,37.7909704
20094,879992870,-122.429506,37.6250737
20095,297418377,-122.467955,37.6365262
20096,733679719,-122.4496291,37.803023
20097,1241673267,-122.3934745,37.7278795
20098,5005671142,-122.40129,37.789197
20099,65289916,-122.4620493,37.7717779
20100,4904245206,-122.4892822,37.6333993
20101,4744464680,-122.4710056,37.6461052
20102,4044911367,-122.4727027,37.7561975
20103,1229920598,-122.4492687,37.707098
20104,4973992432,-122.4090663,37.7463528
20105,1264296806,-122.4038489,37.7584791
20106,3972285485,-122.4927244,37.654684
20107,266185352,-122.4344751,37.6493394
20108,65311872,-122.435019,37.712821
20109,3976947717,-122.4319169,37.6522234
20110,4086113507,-122.4757177,37.7904375
20111,276548290,-122.4860439,37.6193453
20112,258972870,-122.434933,37.7281532
20113,303007380,-122.5006969,37.7211074
20114,65319544,-122.4141708,37.7758028
20115,4763953241,-122.4100824,37.75268
20116,65317530,-122.3956238,37.7864085
20117,3257796138,-122.4937052,37.6917669
20118,3741990223,-122.4699545,37.8049029
20119,110430012,-122.5305682,37.8319047
20120,2623038973,-122.4682446,37.6307061
20121,65288332,-122.4989938,37.7532523
20122,65347537,-122.4534065,37.7778356
20123,768238243,-122.398378,37.7137698
20124,879989623,-122.4271169,37.6218357
20125,4064695376,-122.4958488,37.7292149
20126,65406560,-122.4630628,37.645856
20127,1304953097,-122.4265738,37.804212
20128,65372499,-122.4535043,37.7355008
20129,4087625920,-122.4238988,37.769783
20130,65323625,-122.4457938,37.7339026
20131,65370697,-122.4619888,37.7503724
20132,65460158,-122.4602241,37.6974426
20133,262080613,-122.4704967,37.688829
20134,4911600359,-122.4139661,37.6441874
20135,4019577193,-122.4092763,37.7929906
20136,663077277,-122.4343056,37.7372001
20137,4302065313,-122.4852836,37.7482464
20138,636067548,-122.4587744,37.6435185
20139,615144649,-122.4697155,37.7396548
20140,261556982,-122.4070565,37.6490473
20141,1721483458,-122.4808491,37.7915716
20142,304892839,-122.4766998,37.6334763
20143,65357805,-122.3955927,37.7176693
20144,331396122,-122.4628105,37.6404903
20145,4178230430,-122.4178869,37.7765188
20146,65298594,-122.4599849,37.7295875
20147,1378125381,-122.4210622,37.7006719
20148,4036064370,-122.4602397,37.7662894
20149,316735267,-122.4044415,37.8013227
20150,65351693,-122.4778562,37.7429608
20151,1350266718,-122.3851608,37.71006
20152,2261081907,-122.3901691,37.6520107
20153,4016982738,-122.4333337,37.655513
20154,306805918,-122.4241826,37.617474
20155,263575485,-122.4562419,37.6098009
20156,65307208,-122.489508,37.7405756
20157,4941850729,-122.405652,37.7426483
20158,1656981918,-122.4645359,37.6386563
20159,1157539951,-122.4771903,37.7567134
20160,65287356,-122.4820656,37.7726691
20161,906083659,-122.4588001,37.6850252
20162,311187575,-122.4386999,37.7425659
20163,315703236,-122.4313077,37.7107778
20164,4906181494,-122.4745681,37.6642449
20165,1655429595,-122.4717347,37.6623575
20166,775312515,-122.4041301,37.7484093
20167,65480013,-122.4076075,37.6288837
20168,1160599310,-122.4875514,37.7378689
20169,65353641,-122.4983749,37.7136966
20170,3978802471,-122.4181051,37.7392151
20171,65323847,-122.40017,37.715826
20172,65326222,-122.4740929,37.7506118
20173,461372877,-122.3938484,37.6148412
20174,3998201967,-122.3982474,37.6652092
20175,65336647,-122.4432782,37.7648056
20176,65470058,-122.4685244,37.659137
20177,906064265,-122.4066191,37.6524556
20178,2844802681,-122.484872,37.6206432
20179,267796323,-122.4312316,37.6162211
20180,4087588365,-122.4143245,37.7085321
20181,65329025,-122.4369637,37.7421506
20182,258911651,-122.4954604,37.7795571
20183,4730235603,-122.4239967,37.797602
20184,259407846,-122.4126581,37.7336319
20185,258467480,-122.4444456,37.7825695
20186,1777579494,-122.4641604,37.7251832
20187,65373043,-122.4447223,37.7462232
20188,65295168,-122.4940548,37.7441166
20189,4002286876,-122.4553839,37.8031714
20190,65360219,-122.4308552,37.7103127
20191,65302033,-122.4159067,37.7260507
20192,65462874,-122.4389092,37.6537396
20193,4003624574,-122.4322079,37.732998
20194,1086932807,-122.3941299,37.6118577
20195,667191126,-122.3927546,37.7839781
20196,4757430245,-122.4405811,37.7880592
20197,65311163,-122.450709,37.713069
20198,65488004,-122.4263939,37.6428304
20199,315359185,-122.4915539,37.7853586
20200,704650824,-122.4627924,37.6634302
20201,1723739366,-122.4147639,37.7787205
20202,3616084893,-122.4850248,37.7519962
20203,260341212,-122.4784303,37.6485237
20204,65368376,-122.431109,37.73411
20205,65457850,-122.4712492,37.6897312
20206,2304626341,-122.4043657,37.769769
20207,4023324367,-122.4841068,37.7723203
20208,1692478763,-122.4406094,37.7637132
20209,65376276,-122.449031,37.7338679
20210,4808718502,-122.4292514,37.7263475
20211,1589004247,-122.3942465,37.7254787
20212,766932661,-122.4075921,37.736297
20213,3722628610,-122.4721991,37.801503
20214,3989312906,-122.4050331,37.6302005
20215,65343297,-122.4551312,37.720036
20216,601363857,-122.4257917,37.737571
20217,4019321365,-122.4596463,37.7774347
20218,262080620,-122.4721082,37.6868397
20219,4023275581,-122.4724812,37.772317
20220,3526821453,-122.483264,37.7230637
20221,906055287,-122.403054,37.6516522
20222,65303368,-122.4457855,37.7622996
20223,65509203,-122.4565839,37.6985433
20224,65493663,-122.4258919,37.623682
20225,1130005940,-122.471968,37.7055622
20226,65346667,-122.4788778,37.7921942
20227,4757430304,-122.442683,37.790618
20228,1130232362,-122.3923488,37.7300555
20229,2317760292,-122.4544558,37.7356567
20230,4505729019,-122.4696073,37.7324868
20231,4911087908,-122.4355469,37.6543119
20232,310599423,-122.4049062,37.7632743
20233,4062468481,-122.4888916,37.7342375
20234,608972795,-122.3781481,37.6047537
20235,5025657218,-122.4217958,37.6390704
20236,2713578446,-122.4033988,37.7563653
20237,616616232,-122.4680069,37.7287958
20238,4023019209,-122.4884751,37.787308
20239,1367580548,-122.4845918,37.6646924
20240,65309792,-122.4364926,37.767284
20241,1378418231,-122.3981622,37.6855073
20242,3722627810,-122.4668435,37.8016446
20243,2270634647,-122.4177469,37.62387
20244,2317635078,-122.4606658,37.7350534
20245,65447117,-122.3974719,37.6053442
20246,3013608190,-122.4120489,37.7436558
20247,1677788954,-122.413422,37.7684303
20248,65298432,-122.4274953,37.8056913
20249,4018809919,-122.4187545,37.7809418
20250,704740773,-122.46752,37.6692548
20251,1839297770,-122.4403322,37.7707853
20252,65470288,-122.466787,37.6408235
20253,65317959,-122.4212875,37.7847544
20254,2270524372,-122.4192083,37.6333195
20255,65335085,-122.4353674,37.7310603
20256,65423729,-122.4054381,37.6806957
20257,65323045,-122.4712926,37.769158
20258,3569285579,-122.4661654,37.64996
20259,3999780730,-122.414996,37.6362415
20260,4524196395,-122.3641855,37.8088651
20261,1511324782,-122.4551593,37.7682135
20262,65372986,-122.4533196,37.7982942
20263,65454271,-122.4521379,37.7010152
20264,1152536907,-122.4463254,37.779921
20265,1167768170,-122.443555,37.7666851
20266,65502818,-122.4790054,37.7057503
20267,65329373,-122.4599166,37.7317226
20268,887568118,-122.3861676,37.6352532
20269,4550358737,-122.4623479,37.7047554
20270,262913753,-122.4346025,37.6374699
20271,65447035,-122.480051,37.6892152
20272,4044910942,-122.4696528,37.7553932
20273,65288133,-122.473698,37.802323
20274,65340161,-122.4039046,37.7575012
20275,65296804,-122.4095064,37.806137
20276,2263688908,-122.4048939,37.6588085
20277,1378418286,-122.3981395,37.6856601
20278,1501115048,-122.4588987,37.7476151
20279,65509205,-122.4568414,37.6986995
20280,4808718476,-122.4311843,37.7250763
20281,4547382210,-122.4019364,37.678571
20282,906144717,-122.4002006,37.6627184
20283,267002990,-122.4241221,37.6657307
20284,65311595,-122.4402254,37.7195562
20285,434788755,-122.4259007,37.6283583
20286,2093845677,-122.4412388,37.7141257
20287,3569284651,-122.4660089,37.6386643
20288,65359142,-122.421017,37.730233
20289,4008434679,-122.4385839,37.8021321
20290,2282741167,-122.4208024,37.6356972
20291,65301930,-122.4138171,37.7180922
20292,1608425168,-122.4204513,37.6954509
20293,293847698,-122.3936454,37.6148659
20294,1157559000,-122.4762345,37.6925169
20295,2270634529,-122.4170873,37.6168619
20296,2270668215,-122.4250376,37.6290373
20297,3741990610,-122.4693167,37.8043444
20298,65356005,-122.4436501,37.763393
20299,2317999456,-122.4496022,37.73964
20300,4022970349,-122.502902,37.7796448
20301,65370009,-122.4359845,37.7421493
20302,65306903,-122.388976,37.7159728
20303,4759500435,-122.4213031,37.7848318
20304,266882091,-122.4082265,37.6676428
20305,306705320,-122.4339941,37.6290715
20306,1386857097,-122.4203124,37.7193631
20307,4019097058,-122.4127844,37.8085998
20308,1727390293,-122.4558486,37.7729892
20309,3999361084,-122.4356535,37.7404659
20310,65440921,-122.4919436,37.646386
20311,65416370,-122.4070062,37.6904774
20312,65358135,-122.505894,37.7654533
20313,65361864,-122.4518694,37.7993263
20314,4041853621,-122.4789314,37.6639738
20315,263920797,-122.4735572,37.6346488
20316,4177902066,-122.425046,37.6677602
20317,2697223863,-122.4692263,37.6487626
20318,65345170,-122.4126077,37.796915
20319,4013421801,-122.4244156,37.7855263
20320,4074882109,-122.3979467,37.689736
20321,905209537,-122.421851,37.62838
20322,1378125485,-122.4201719,37.7101635
20323,315423195,-122.4729773,37.7149021
20324,65323123,-122.4799619,37.7664201
20325,3452874356,-122.4891678,37.649792
20326,65282315,-122.4616928,37.7999464
20327,286104797,-122.4919591,37.6462028
20328,2317635523,-122.4593334,37.7344535
20329,1205565336,-122.4814353,37.7128029
20330,65321993,-122.4125468,37.8003392
20331,1511342572,-122.4552517,37.7641977
20332,1386837987,-122.3927614,37.7090774
20333,260417574,-122.4434113,37.6261621
20334,311397759,-122.4068297,37.6120077
20335,65414806,-122.4209365,37.626349
20336,3432173936,-122.4148624,37.6482872
20337,259404174,-122.4846969,37.7237029
20338,65292584,-122.455756,37.758343
20339,2315778265,-122.4662359,37.7304796
20340,309329622,-122.4058847,37.6363142
20341,65295364,-122.4355004,37.7887012
20342,65314417,-122.4206441,37.7699678
20343,4828619095,-122.4479392,37.7670199
20344,1249418905,-122.4243801,37.6070963
20345,4177182459,-122.4816355,37.7345325
20346,606178619,-122.3931323,37.6574541
20347,2642129718,-122.4464712,37.7611434
20348,65322468,-122.4818932,37.7324369
20349,253133051,-122.4866656,37.6598653
20350,1201418962,-122.4755303,37.7197391
20351,360898060,-122.41984,37.6032679
20352,253139580,-122.4720538,37.6531294
20353,3266191067,-122.4932659,37.6871604
20354,1244055786,-122.5067426,37.8312473
20355,1196820629,-122.4857569,37.7292803
20356,65515872,-122.4096625,37.6940619
20357,4904384080,-122.4008971,37.6795578
20358,65406052,-122.4885417,37.695328
20359,260396105,-122.4603557,37.6393553
20360,1241673586,-122.3891081,37.7329602
20361,65336097,-122.4194425,37.8010682
20362,2375675484,-122.4956608,37.6105724
20363,65293710,-122.4449749,37.7593544
20364,4025608212,-122.4620094,37.7668694
20365,2630856801,-122.502685,37.7353834
20366,976457433,-122.4732293,37.6655808
20367,4904270575,-122.4020019,37.7973167
20368,4023019252,-122.4890644,37.787661
20369,434686216,-122.4166164,37.8092967
20370,286106258,-122.4895494,37.6375439
20371,4911577786,-122.4064668,37.640833
20372,1714229609,-122.4707903,37.734708
20373,65314469,-122.461156,37.7990428
20374,1211585293,-122.4536885,37.7576404
20375,2594835492,-122.5298365,37.8217707
20376,1659523820,-122.399068,37.6879553
20377,767772835,-122.4049049,37.7313732
20378,65390156,-122.4333867,37.6603316
20379,65321486,-122.4495388,37.7492069
20380,65408329,-122.480595,37.6644101
20381,65319086,-122.4462541,37.7347318
20382,306053944,-122.4774213,37.6712363
20383,904988072,-122.4466817,37.6398988
20384,260319887,-122.4670119,37.6975947
20385,65301181,-122.3920565,37.7185891
20386,4635078047,-122.4106098,37.7191688
20387,260396597,-122.4534645,37.6396179
20388,65317042,-122.3967193,37.7855436
20389,65405535,-122.404693,37.6847604
20390,65412717,-122.4866361,37.6215491
20391,65321247,-122.4999332,37.7513387
20392,1721483819,-122.4777667,37.7935638
20393,65406468,-122.4663208,37.6860525
20394,65372399,-122.4525309,37.735965
20395,880038612,-122.4034603,37.6379511
20396,4086113611,-122.4725053,37.7883825
20397,3569285419,-122.4640759,37.6480856
20398,65309172,-122.4782089,37.8002541
20399,65287627,-122.4615521,37.7598465
20400,65293999,-122.4799685,37.7578347
20401,65483600,-122.4162808,37.618239
20402,2299420185,-122.3927723,37.614857
20403,621201550,-122.4804389,37.6845941
20404,65371014,-122.462538,37.794491
20405,346527551,-122.4515494,37.7780059
20406,65348201,-122.372362,37.727254
20407,65447040,-122.4797138,37.6899834
20408,65357377,-122.4118944,37.7020022
20409,4021519528,-122.4718749,37.7882418
20410,332787265,-122.4485479,37.7924386
20411,260436376,-122.4476943,37.6580305
20412,260321579,-122.4547385,37.6999151
20413,65309117,-122.4805273,37.7951105
20414,522078496,-122.3835567,37.6740233
20415,1655001613,-122.4727936,37.6738857
20416,65331834,-122.4376153,37.7307711
20417,260333931,-122.43615,37.7081963
20418,4036026239,-122.5085346,37.7694158
20419,919985979,-122.4254623,37.6056065
20420,3989363184,-122.3862984,37.7480662
20421,4023324816,-122.4799062,37.7715879
20422,65314495,-122.461978,37.7970928
20423,65366500,-122.4697677,37.7357481
20424,281662256,-122.5279311,37.8253775
20425,4018809910,-122.4280318,37.7814981
20426,4000571558,-122.4725128,37.6823171
20427,919443968,-122.4745747,37.6756328
20428,3569285122,-122.4614682,37.6453048
20429,65400347,-122.4009355,37.6059582
20430,2262534371,-122.3932236,37.668831
20431,4904612164,-122.392709,37.6587504
20432,733676791,-122.4479371,37.8015547
20433,65344056,-122.3756782,37.8273175
20434,1378327012,-122.4133666,37.7007838
20435,287835955,-122.477877,37.7327148
20436,65361600,-122.404383,37.739762
20437,65312451,-122.4386886,37.7351076
20438,65401858,-122.4595218,37.6514255
20439,4018939414,-122.4368198,37.7700761
20440,904978835,-122.4686607,37.6661395
20441,311781214,-122.4119715,37.7415797
20442,2245808283,-122.4493418,37.733807
20443,2359989531,-122.4630055,37.7586924
20444,4008434656,-122.4411253,37.8011654
20445,65318308,-122.4169233,37.7760834
20446,4044911098,-122.4720563,37.7547108
20447,65464032,-122.4249906,37.629082
20448,318256103,-122.4931535,37.7320781
20449,65311880,-122.4326724,37.7117681
20450,4034157919,-122.4558743,37.7560529
20451,266886853,-122.4123206,37.6694296
20452,3152001638,-122.3920549,37.6727861
20453,65354657,-122.4551379,37.7415037
20454,3569285093,-122.4660171,37.6451161
20455,258759746,-122.4301357,37.7788449
20456,4406692050,-122.4059124,37.8067084
20457,2917842237,-122.4452501,37.7559379
20458,65371475,-122.420467,37.729455
20459,1249348317,-122.4147834,37.6130963
20460,4025608060,-122.4666537,37.7721768
20461,906067287,-122.4025896,37.6547854
20462,65352605,-122.4523561,37.7235217
20463,260451093,-122.4591784,37.6951965
20464,4045528792,-122.4815772,37.737225
20465,65353745,-122.4574114,37.7544705
20466,65436993,-122.4639965,37.6509798
20467,65414009,-122.413681,37.61049
20468,3152001602,-122.404032,37.6609523
20469,4177198631,-122.4003108,37.7902853
20470,65325378,-122.4295724,37.7760523
20471,346537629,-122.4913722,37.7709119
20472,65299685,-122.4920458,37.7460763
20473,661943207,-122.4015598,37.6410782
20474,65280468,-122.4392883,37.7347566
20475,2317760556,-122.4594653,37.7377343
20476,4074856862,-122.402021,37.7063514
20477,4759501681,-122.4235936,37.7881996
20478,741751227,-122.4696344,37.7974835
20479,4763953337,-122.4170204,37.7587682
20480,1972383024,-122.4267705,37.7461069
20481,1367850325,-122.4782945,37.6923337
20482,1167787189,-122.447595,37.7648444
20483,1260360880,-122.405294,37.7759906
20484,2315558265,-122.405914,37.7706789
20485,65436700,-122.4243446,37.6406284
20486,4019097028,-122.4174241,37.8080012
20487,65343554,-122.4147225,37.7371463
20488,764887729,-122.4261124,37.7316136
20489,767834410,-122.3972969,37.7129058
20490,678190613,-122.4654546,37.7396609
20491,2296695296,-122.4024029,37.6526451
20492,267470466,-122.4637115,37.6383257
20493,4045405516,-122.4187376,37.802176
20494,1366507865,-122.4853653,37.7022059
20495,65305691,-122.4110385,37.7296938
20496,3257819919,-122.494509,37.6928209
20497,764835384,-122.4480651,37.7184736
20498,4023276201,-122.478987,37.772105
20499,261560027,-122.4038743,37.6495624
20500,2263587535,-122.407837,37.6498557
20501,4122028417,-122.3965972,37.7945953
20502,4025608061,-122.4596401,37.7706007
20503,65296100,-122.4952551,37.7459347
20504,1211324640,-122.4695661,37.7691771
20505,298601458,-122.4550239,37.6102729
20506,65309642,-122.4836443,37.7653815
20507,1378125459,-122.4277457,37.7115871
20508,1608450408,-122.4205201,37.6939677
20509,615144407,-122.5094198,37.7603684
20510,4025736651,-122.4781612,37.7674169
20511,4808718513,-122.4292359,37.7278022
20512,182405014,-122.3964902,37.6146879
20513,1769694095,-122.4588185,37.7918652
20514,4183593371,-122.4138045,37.7493885
20515,435862103,-122.4908899,37.6113737
20516,65358158,-122.3918881,37.7157441
20517,65413320,-122.4244106,37.6599027
20518,260452810,-122.4372679,37.7062852
20519,276805752,-122.4158028,37.7389927
20520,266903665,-122.4039239,37.7580613
20521,1241673438,-122.3869287,37.7382886
20522,2270549276,-122.4191819,37.6280029
20523,4944162834,-122.4014909,37.665629
20524,2697215569,-122.4727325,37.6526847
20525,260452826,-122.4459555,37.704188
20526,4023019306,-122.4855126,37.7893526
20527,1769694137,-122.4536543,37.7926924
20528,65294692,-122.4627383,37.7432913
20529,65338044,-122.4305726,37.784599
20530,1581757189,-122.4519467,37.7613329
20531,1614214596,-122.4449618,37.7468417
20532,1378125441,-122.4294513,37.7122647
20533,2262534337,-122.3942902,37.6685868
20534,989838467,-122.4065555,37.6448449
20535,65396142,-122.4080969,37.6557727
20536,1712679713,-122.4134981,37.6380016
20537,257493489,-122.4870444,37.6811678
20538,4036026464,-122.4596084,37.7731467
20539,65315848,-122.4123436,37.7953208
20540,678277144,-122.4535562,37.7444201
20541,4036026502,-122.5079198,37.7688072
20542,4188186128,-122.4034972,37.795759
20543,259084309,-122.3870955,37.7460706
20544,767761810,-122.4016095,37.7252486
20545,260449608,-122.4670335,37.6708112
20546,65347145,-122.4340014,37.7257715
20547,65438287,-122.4900427,37.6376481
20548,1037911917,-122.4654876,37.6915865
20549,3720413926,-122.4265934,37.6757765
20550,252994970,-122.4193601,37.6953294
20551,2760152266,-122.4922577,37.6371555
20552,2359989529,-122.4629032,37.7586799
20553,1381372030,-122.4215141,37.7232982
20554,4489615071,-122.3867644,37.6643762
20555,3998133550,-122.4586396,37.7777366
20556,65298833,-122.444743,37.712622
20557,1205565353,-122.4833456,37.7131216
20558,4070650037,-122.4836905,37.708601
20559,65435806,-122.4293562,37.7083923
20560,65497964,-122.4769675,37.6864383
20561,4070801211,-122.5003965,37.7136106
20562,65309680,-122.4852609,37.788346
20563,1608473581,-122.4099366,37.6919535
20564,1350266668,-122.3878375,37.7123816
20565,1378327057,-122.4085139,37.7001893
20566,65317408,-122.4321262,37.7626773
20567,1369715929,-122.4753989,37.6618442
20568,65326148,-122.4642048,37.7507162
20569,65373500,-122.401236,37.80342
20570,4904920184,-122.4670831,37.6317405
20571,423775815,-122.3990056,37.7724061
20572,1367506028,-122.4965897,37.7020397
20573,3978847384,-122.4218884,37.7913859
20574,1127285904,-122.4241011,37.7829621
20575,529842505,-122.4159066,37.6000028
20576,770925757,-122.4190077,37.6279658
20577,880006803,-122.4199313,37.6140363
20578,65462886,-122.4459036,37.647825
20579,4023019301,-122.4919453,37.7856843
20580,4045528668,-122.4918386,37.7372477
20581,65436293,-122.4680055,37.6388423
20582,65369858,-122.4398355,37.7448368
20583,65334463,-122.389357,37.7815579
20584,3118789726,-122.4080355,37.7864365
20585,3939972151,-122.4636789,37.66935
20586,65505651,-122.4550819,37.6622989
20587,65401187,-122.3997316,37.6556028
20588,4972490072,-122.4089695,37.7451606
20589,65324329,-122.4197253,37.7777824
20590,65355449,-122.434547,37.742809
20591,4018809899,-122.4279918,37.7814915
20592,4026934175,-122.4897611,37.7711393
20593,595495875,-122.3936202,37.7717603
20594,315352320,-122.4973613,37.7835925
20595,702394954,-122.4958955,37.7321247
20596,65372493,-122.4540801,37.7353136
20597,65347721,-122.4607762,37.7432371
20598,65309113,-122.4804229,37.7942988
20599,589829875,-122.4841769,37.6448126
20600,4025717679,-122.4837104,37.7665557
20601,3978835981,-122.4381384,37.7740068
20602,3978841925,-122.43754,37.7968369
20603,32927645,-122.4133085,37.7326741
20604,432621830,-122.4334756,37.6957908
20605,65502656,-122.4716971,37.7077426
20606,4023078354,-122.4494149,37.7855878
20607,4025717603,-122.4827138,37.7659684
20608,65449473,-122.4849751,37.6872537
20609,4014191251,-122.4459253,37.7823925
20610,1854791514,-122.3911675,37.7848541
20611,3978802457,-122.4140141,37.7392678
20612,522090380,-122.388427,37.6714276
20613,3681498581,-122.4156259,37.7421435
20614,182404994,-122.3961093,37.6147728
20615,311111939,-122.4490411,37.7380102
20616,65284115,-122.4010419,37.7216923
20617,1655404263,-122.4580621,37.6735583
20618,4069129327,-122.5006702,37.729927
20619,65484555,-122.4480086,37.6417618
20620,768366703,-122.411631,37.6306916
20621,1873976869,-122.4059265,37.8029195
20622,906026218,-122.3962232,37.660234
20623,4009069608,-122.4420822,37.8055793
20624,1655227450,-122.4635209,37.6699957
20625,65300954,-122.3971082,37.7194032
20626,3741990688,-122.4691349,37.8062595
20627,1608473384,-122.4096789,37.6935952
20628,4904612443,-122.406848,37.662152
20629,4184401912,-122.3998748,37.6367256
20630,2318037134,-122.4375605,37.7399012
20631,4406691953,-122.3932795,37.7943757
20632,65336596,-122.4385959,37.7873277
20633,65306931,-122.4077078,37.7826157
20634,2286930492,-122.3753021,37.7350048
20635,65357920,-122.4328671,37.7143985
20636,4500746251,-122.4060566,37.6555372
20637,1792772859,-122.4567708,37.8029356
20638,65316855,-122.4537871,37.7882307
20639,904989059,-122.4534274,37.6479274
20640,65286000,-122.401913,37.726203
20641,2318037265,-122.4397666,37.739499
20642,5102833156,-122.4646792,37.7231206
20643,65438302,-122.4854372,37.6230641
20644,4177105012,-122.4208651,37.78343
20645,2315792731,-122.4635304,37.7381695
20646,830820885,-122.4467402,37.7947103
20647,65440090,-122.413554,37.6050632
20648,704700809,-122.4755855,37.6719725
20649,1221102884,-122.5010203,37.7353769
20650,2802765329,-122.4334634,37.6952305
20651,276548281,-122.4854725,37.6223836
20652,1723564022,-122.4293404,37.7670939
20653,299911031,-122.4150808,37.7316254
20654,65512557,-122.4092821,37.691787
20655,1221046398,-122.4260881,37.8010717
20656,3569285501,-122.4578484,37.6495367
20657,315352296,-122.499301,37.7858853
20658,5020762354,-122.3923106,37.7625461
20659,3685177531,-122.4478175,37.8013373
20660,1229920597,-122.45513,37.7079344
20661,435857205,-122.4983096,37.6020125
20662,258967885,-122.4255559,37.7566385
20663,267003762,-122.4162947,37.6654366
20664,65326610,-122.482113,37.791098
20665,4658009690,-122.3930598,37.7008063
20666,1367850453,-122.4891432,37.6801117
20667,308711765,-122.4894764,37.831136
20668,303006112,-122.4990153,37.7160872
20669,829661439,-122.4557033,37.7930425
20670,260494517,-122.4383773,37.7616774
20671,65407903,-122.492841,37.6915562
20672,5296831835,-122.4180567,37.75946
20673,1659212547,-122.3876575,37.7463384
20674,65320945,-122.456064,37.798824
20675,768421375,-122.4205087,37.6933135
20676,1735943320,-122.4642478,37.7322145
20677,65360947,-122.4542395,37.7370802
20678,4014191209,-122.4440261,37.7828397
20679,435853526,-122.4853577,37.6170935
20680,65343361,-122.4608475,37.73921
20681,65351708,-122.480608,37.7822166
20682,2317635168,-122.4606963,37.7326079
20683,65396956,-122.4466603,37.6407505
20684,905185828,-122.4393368,37.6185171
20685,3994085596,-122.4626502,37.6832433
20686,65294127,-122.4744429,37.7580281
20687,1378125482,-122.4235386,37.7035745
20688,1711226134,-122.4613927,37.7249953
20689,65319935,-122.4063505,37.7904743
20690,65339780,-122.4599847,37.7704403
20691,1815483708,-122.4576451,37.709664
20692,3569285116,-122.4660269,37.6452138
20693,65322448,-122.4855484,37.7762576
20694,4207308975,-122.4780893,37.8002485
20695,1196707566,-122.4912354,37.7292872
20696,1735947594,-122.4585331,37.7315323
20697,4944782255,-122.4467516,37.6418709
20698,65287232,-122.4315916,37.7777074
20699,3244440331,-122.4706041,37.7054385
20700,4036026323,-122.4874223,37.768105
20701,4034101620,-122.4944356,37.7348655
20702,65402697,-122.4100205,37.6194602
20703,4070609248,-122.4877261,37.7092628
20704,2449296874,-122.4364204,37.7316627
20705,4071045489,-122.485094,37.7176011
20706,2263416453,-122.3995151,37.6641656
20707,1241673342,-122.4236379,37.7287667
20708,1260547130,-122.4516033,37.7456534
20709,65362287,-122.4726696,37.7351758
20710,315407350,-122.485576,37.7368222
20711,4062847008,-122.4918181,37.7289271
20712,65287725,-122.4667795,37.7413555
20713,3430831398,-122.4246946,37.6649607
20714,265666762,-122.4064128,37.7529841
20715,3998149226,-122.3897272,37.6625643
20716,65299654,-122.4912803,37.7341054
20717,3051431117,-122.4467862,37.7565085
20718,65361881,-122.4722102,37.6340886
20719,4576793643,-122.4906526,37.6496822
20720,65338001,-122.4472039,37.7825282
20721,4944162897,-122.400135,37.6534538
20722,432621836,-122.4345599,37.6959004
20723,65429145,-122.4642865,37.6976697
20724,1728581649,-122.3878572,37.7526017
20725,3569285592,-122.4557827,37.6499813
20726,260396252,-122.4534645,37.6383372
20727,65318524,-122.4873377,37.755638
20728,1436368146,-122.4157995,37.5997565
20729,261553698,-122.4152017,37.6378526
20730,1712552515,-122.4517665,37.7229187
20731,4300034553,-122.497098,37.7332566
20732,3997870391,-122.4012254,37.6252042
20733,2972640089,-122.4157985,37.8083126
20734,1366486059,-122.479408,37.6997053
20735,4809568320,-122.4232175,37.7238489
20736,768426526,-122.4123773,37.6867683
