,O,D,flow
29251,36122,35628,1
29252,16609,11807,1
29253,12092,2148,1
29254,18059,10489,1
29255,17314,16779,1
29256,2814,28030,1
29257,30803,3163,1
29258,22185,25506,1
29259,34349,41446,1
29260,30749,26363,1
29261,26557,10625,1
29262,23884,8458,1
29263,18286,7110,1
29264,2982,3150,1
29265,8773,26118,1
29266,26115,7078,1
29267,6808,18401,1
29268,6811,18394,1
29269,22219,13775,1
29270,32940,4534,1
29271,10557,40689,1
29272,35753,17654,1
29273,35080,24705,1
29274,39089,3046,1
29275,19254,19693,1
29276,31291,35619,1
29277,10776,12466,1
29278,35551,17384,1
29279,3383,853,1
29280,14277,28188,1
29281,17862,26460,1
29282,4595,28188,1
29283,33612,27058,1
29284,4715,30795,1
29285,26546,11447,1
29286,23113,20555,1
29287,8753,32071,1
29288,9430,32059,1
29289,8753,32059,1
29290,21597,21268,1
29291,20049,16864,1
29292,23633,3164,1
29293,24604,2400,1
29294,17745,38471,1
29295,30051,40147,1
29296,6399,15079,1
29297,40259,20673,1
29298,14942,8464,1
29299,26548,16811,1
29300,20362,13658,1
29301,36362,19058,1
29302,39329,12766,1
29303,7091,7379,1
29304,16714,21246,1
29305,35543,25418,1
29306,28697,6024,1
29307,4523,16386,1
29308,24660,28082,1
29309,14137,38822,1
29310,8711,12108,1
29311,6513,11667,1
29312,7509,41213,1
29313,2770,6236,1
29314,17051,14366,1
29315,10563,16395,1
29316,40679,12310,1
29317,40677,16395,1
29318,13785,37990,1
29319,33821,35064,1
29320,22081,24142,1
29321,19057,11927,1
29322,33394,36804,1
29323,2665,878,1
29324,16368,875,1
29325,11917,11630,1
29326,6517,35802,1
29327,19057,22319,1
29328,36385,35802,1
29329,35870,31248,1
29330,23112,38579,1
29331,41405,28811,1
29332,18399,3051,1
29333,17548,28879,1
29334,28905,30053,1
29335,22430,33494,1
29336,15252,14363,1
29337,29398,33882,1
29338,27060,20262,1
29339,35802,37618,1
29340,17829,11188,1
29341,9607,31500,1
29342,33504,36337,1
29343,6658,8462,1
29344,27391,11897,1
29345,16671,18840,1
29346,6691,11063,1
29347,10729,28678,1
29348,14301,12754,1
29349,11753,36991,1
29350,10471,31319,1
29351,10471,11922,1
29352,2984,10877,1
29353,4271,28003,1
29354,11801,39730,1
29355,16398,21555,1
29356,27517,7361,1
29357,29052,32239,1
29358,29053,919,1
29359,29204,36579,1
29360,27585,40238,1
29361,19692,786,1
29362,21715,7576,1
29363,13667,9528,1
29364,19058,9528,1
29365,3263,33359,1
29366,23105,28076,1
29367,3240,5681,1
29368,13705,32601,1
29369,5348,37945,1
29370,11438,12453,1
29371,22087,34557,1
29372,18924,7640,1
29373,10614,1594,1
29374,11515,13940,1
29375,32857,3726,1
29376,4555,30148,1
29377,23631,4271,1
29378,31321,26544,1
29379,37106,10625,1
29380,29343,24308,1
29381,21074,18706,1
29382,34799,36381,1
29383,31180,12070,1
29384,2405,22575,1
29385,37753,19037,1
29386,24152,29079,1
29387,17165,30820,1
29388,13547,27519,1
29389,33962,40315,1
29390,35976,35400,1
29391,1195,20390,1
29392,7085,7079,1
29393,1102,39350,1
29394,16671,24222,1
29395,16999,11807,1
29396,30638,26842,1
29397,26613,16505,1
29398,38668,22235,1
29399,23529,2233,1
29400,21759,3121,1
29401,19051,17344,1
29402,2944,14341,1
29403,30749,27229,1
29404,16919,16995,1
29405,816,1584,1
29406,25207,15127,1
29407,1332,16225,1
29408,28263,26282,1
29409,19826,19327,1
29410,20553,17300,1
29411,22239,19844,1
29412,41241,8776,1
29413,32038,29433,1
29414,19273,13193,1
29415,3131,11925,1
29416,32168,9031,1
29417,20307,7726,1
29418,24839,27425,1
29419,26276,27233,1
29420,39791,23927,1
29421,17830,14469,1
29422,24236,2007,1
29423,24232,39241,1
29424,35790,16765,1
29425,30855,26097,1
29426,22112,2227,1
29427,25848,13779,1
29428,11021,4556,1
29429,3517,7076,1
29430,6547,5772,1
29431,2587,7474,1
29432,14756,7384,1
29433,11926,18226,1
29434,7079,24743,1
29435,7078,22867,1
29436,19132,21728,1
29437,933,6254,1
29438,16403,32971,1
29439,3908,32971,1
29440,14753,28778,1
29441,37012,5331,1
29442,37407,14566,1
29443,36869,7090,1
29444,34799,30391,1
29445,16227,13624,1
29446,17190,29495,1
29447,3232,5776,1
29448,2224,13362,1
29449,5681,27318,1
29450,21499,23235,1
29451,1151,40316,1
29452,19098,31855,1
29453,19683,934,1
29454,8316,16557,1
29455,35448,28300,1
29456,36331,33494,1
29457,22030,8091,1
29458,23592,31181,1
29459,28210,31181,1
29460,8742,9260,1
29461,21288,1108,1
29462,8111,28267,1
29463,16222,24152,1
29464,613,5025,1
29465,10498,19139,1
29466,9477,27233,1
29467,2373,16221,1
29468,19262,35416,1
29469,15806,32160,1
29470,28293,5863,1
29471,5162,9022,1
29472,27857,25756,1
29473,22328,31326,1
29474,22321,25556,1
29475,22993,8731,1
29476,20078,36047,1
29477,20387,32050,1
29478,30869,16988,1
29479,1101,7490,1
29480,37589,10217,1
29481,19070,30795,1
29482,37590,30823,1
29483,12200,234,1
29484,6656,16224,1
29485,36338,38941,1
29486,26174,25404,1
29487,40913,30145,1
29488,13778,26115,1
29489,13640,13353,1
29490,40372,18664,1
29491,16322,12111,1
29492,26185,9567,1
29493,4104,36845,1
29494,7547,36663,1
29495,28553,25500,1
29496,34826,32127,1
29497,21107,18766,1
29498,21977,873,1
29499,6676,874,1
29500,15268,20673,1
29501,10472,6984,1
29502,37324,36852,1
29503,15911,36880,1
29504,38967,35215,1
29505,10495,18936,1
29506,17313,17188,1
29507,27477,13375,1
29508,3454,30684,1
29509,17050,18961,1
29510,31290,27683,1
29511,24731,1083,1
29512,26842,36053,1
29513,16233,30073,1
29514,21373,17794,1
29515,40992,14232,1
29516,5779,16405,1
29517,10488,31604,1
29518,6399,17051,1
29519,1585,21267,1
29520,25486,17274,1
29521,20208,9242,1
29522,23890,24148,1
29523,27852,9569,1
29524,12056,20307,1
29525,2524,857,1
29526,540,19173,1
29527,16403,6266,1
29528,7060,21267,1
29529,5277,10360,1
29530,40677,16490,1
29531,19574,27825,1
29532,38967,6879,1
29533,32388,7076,1
29534,22645,28657,1
29535,19394,19872,1
29536,8670,28285,1
29537,16219,41281,1
29538,36214,28082,1
29539,10497,24621,1
29540,40452,36213,1
29541,11986,10501,1
29542,32237,15027,1
29543,19113,16796,1
29544,9381,8292,1
29545,20398,2451,1
29546,33211,36335,1
29547,19139,877,1
29548,11424,2209,1
29549,16497,8246,1
29550,6515,10749,1
29551,37270,17051,1
29552,20466,17051,1
29553,7078,23047,1
29554,3600,27462,1
29555,13625,12646,1
29556,36176,27132,1
29557,35357,9243,1
29558,38859,17291,1
29559,24065,28289,1
29560,16219,16387,1
29561,19139,35541,1
29562,24709,39329,1
29563,37297,717,1
29564,2024,23240,1
29565,32929,9003,1
29566,11628,16227,1
29567,4661,18585,1
29568,40678,23375,1
29569,12055,7701,1
29570,22409,24154,1
29571,38053,4089,1
29572,40668,11424,1
29573,16750,34838,1
29574,16520,3034,1
29575,18993,6406,1
29576,10003,11927,1
29577,7147,28733,1
29578,7148,6021,1
29579,18065,34285,1
29580,34116,19909,1
29581,4157,103,1
29582,34285,7140,1
29583,25949,34285,1
29584,11050,13320,1
29585,11801,20390,1
29586,41230,20463,1
29587,19198,1102,1
29588,32059,26097,1
29589,32059,31614,1
29590,32132,31920,1
29591,8670,8466,1
29592,32089,19128,1
29593,20904,1330,1
29594,7828,9425,1
29595,13367,13971,1
29596,21056,34967,1
29597,23623,21447,1
29598,23006,7512,1
29599,23621,21446,1
29600,23884,28284,1
29601,19620,17142,1
29602,12571,33895,1
29603,16785,25904,1
29604,24660,23894,1
29605,2825,16874,1
29606,13446,14055,1
29607,6403,6065,1
29608,30257,19085,1
29609,14395,13192,1
29610,29481,30544,1
29611,30276,20673,1
29612,30283,20673,1
29613,29454,22267,1
29614,31306,4205,1
29615,5171,23931,1
29616,25099,3277,1
29617,6824,19173,1
29618,6417,25643,1
29619,20689,37481,1
29620,18069,28509,1
29621,41112,3032,1
29622,11232,12757,1
29623,8784,13490,1
29624,36428,30356,1
29625,30286,28004,1
29626,33244,6061,1
29627,8412,9995,1
29628,26262,14820,1
29629,9311,32124,1
29630,17184,16005,1
29631,35328,14153,1
29632,30764,34389,1
29633,19745,36998,1
29634,16167,32936,1
29635,37883,11911,1
29636,17319,35979,1
29637,10563,28686,1
29638,18719,16933,1
29639,12114,30276,1
29640,14759,30742,1
29641,7258,17278,1
29642,14062,11029,1
29643,13399,13646,1
29644,14160,1103,1
29645,19821,41050,1
29646,7451,40677,1
29647,23636,14415,1
29648,12380,26414,1
29649,11707,21576,1
29650,23911,2877,1
29651,2997,17889,1
29652,23921,40186,1
29653,1771,30684,1
29654,19497,38462,1
29655,4095,6494,1
29656,19042,15454,1
29657,34953,27009,1
29658,7885,10561,1
29659,15963,10570,1
29660,21352,25363,1
29661,13618,31152,1
29662,12495,34292,1
29663,18850,10472,1
29664,2854,11172,1
29665,26560,37608,1
29666,30336,29176,1
29667,39241,35330,1
29668,10511,11450,1
29669,10016,20903,1
29670,6615,34488,1
29671,35338,3150,1
29672,13380,30147,1
29673,8903,16323,1
29674,23067,18064,1
29675,20212,17875,1
29676,6368,28286,1
29677,23921,25357,1
29678,22222,24148,1
29679,13449,9618,1
29680,10015,30133,1
29681,26613,5347,1
29682,8424,23237,1
29683,6238,20865,1
29684,20132,20224,1
29685,34946,11619,1
29686,28300,9422,1
29687,4738,13424,1
29688,26154,11793,1
29689,20904,27442,1
29690,33957,24547,1
29691,4236,18267,1
29692,36385,24232,1
29693,27431,34805,1
29694,4833,31633,1
29695,29344,12751,1
29696,39864,13970,1
29697,3051,30844,1
29698,35827,36125,1
29699,14281,5117,1
29700,13708,150,1
29701,24773,36421,1
29702,27793,21257,1
29703,18312,6253,1
29704,20312,31603,1
29705,6708,28986,1
29706,20505,10616,1
29707,14114,40429,1
29708,7353,20215,1
29709,10379,19037,1
29710,23236,7470,1
29711,6158,733,1
29712,31855,30562,1
29713,27402,20553,1
29714,16818,4944,1
29715,30636,35249,1
29716,14410,12555,1
29717,6491,20390,1
29718,4253,20089,1
29719,11455,5186,1
29720,3167,15854,1
29721,1444,15928,1
29722,7360,18268,1
29723,36335,22933,1
29724,35250,10503,1
29725,5205,41568,1
29726,6801,7499,1
29727,24148,15293,1
29728,18310,30275,1
29729,13492,14741,1
29730,32646,14741,1
29731,20256,13140,1
29732,26481,8393,1
29733,11438,34302,1
29734,33903,36446,1
29735,12116,17918,1
29736,9078,29344,1
29737,31437,27137,1
29738,25435,38804,1
29739,8908,40014,1
29740,17189,23658,1
29741,19636,19241,1
29742,32936,20226,1
29743,7009,12466,1
29744,1794,19353,1
29745,10561,28759,1
29746,11884,8693,1
29747,37481,38971,1
29748,37481,40979,1
29749,32126,10472,1
29750,6697,38178,1
29751,95,11921,1
29752,17979,33294,1
29753,11106,34045,1
29754,32647,7708,1
29755,28296,32376,1
29756,30640,22189,1
29757,19909,2943,1
29758,31208,833,1
29759,23570,36324,1
29760,7981,37230,1
29761,22185,28002,1
29762,17035,27444,1
29763,5681,16637,1
29764,3497,31614,1
29765,37987,37227,1
29766,19086,7136,1
29767,30275,25013,1
29768,3777,30000,1
29769,13321,9226,1
29770,16206,13351,1
29771,16881,6759,1
29772,7520,31940,1
29773,13351,21824,1
29774,4225,5989,1
29775,18370,34710,1
29776,16222,7079,1
29777,12106,16931,1
29778,41298,22794,1
29779,19908,9427,1
29780,23943,10499,1
29781,35330,17587,1
29782,22543,37566,1
29783,14741,1338,1
29784,4013,2637,1
29785,8571,27779,1
29786,32009,2774,1
29787,41925,22844,1
29788,20188,20904,1
29789,16693,34743,1
29790,21700,33709,1
29791,40413,22222,1
29792,808,10471,1
29793,10510,26655,1
29794,2982,23279,1
29795,40186,7858,1
29796,8998,7077,1
29797,15028,7077,1
29798,8998,11925,1
29799,4740,8676,1
29800,28618,35544,1
29801,11063,40455,1
29802,24605,22327,1
29803,28826,41822,1
29804,21426,11260,1
29805,22933,11195,1
29806,1967,16405,1
29807,12773,24232,1
29808,40453,40376,1
29809,13463,13158,1
29810,13469,13168,1
29811,872,23105,1
29812,25106,32936,1
29813,11776,11179,1
29814,11925,14714,1
29815,7077,41294,1
29816,30391,31965,1
29817,15242,16491,1
29818,16615,31337,1
29819,9440,35065,1
29820,34241,36470,1
29821,38967,27486,1
29822,10563,27478,1
29823,1513,1672,1
29824,16776,9429,1
29825,20391,10024,1
29826,25690,37697,1
29827,22409,32406,1
29828,31434,28603,1
29829,4231,37987,1
29830,21975,37987,1
29831,8748,30021,1
29832,37697,14762,1
29833,101,13037,1
29834,5025,14762,1
29835,33934,11929,1
29836,19401,30147,1
29837,7407,28986,1
29838,28583,33229,1
29839,28208,15243,1
29840,25795,6517,1
29841,5740,16868,1
29842,18989,7647,1
29843,23322,6316,1
29844,37507,1332,1
29845,2821,5150,1
29846,24582,23064,1
29847,10561,873,1
29848,9521,19114,1
29849,16283,6649,1
29850,8782,36982,1
29851,11050,23716,1
29852,11944,35549,1
29853,20112,36176,1
29854,24012,19168,1
29855,1218,19079,1
29856,35477,11793,1
29857,39522,7387,1
29858,21150,4037,1
29859,34951,7398,1
29860,36423,7951,1
29861,12310,18459,1
29862,18829,873,1
29863,16387,1968,1
29864,28730,20941,1
29865,17290,31365,1
29866,17566,1670,1
29867,21165,30525,1
29868,26783,6779,1
29869,35773,34764,1
29870,34727,14071,1
29871,39783,31833,1
29872,34152,32971,1
29873,8783,7532,1
29874,30863,31220,1
29875,4716,32140,1
29876,11016,7358,1
29877,11843,25608,1
29878,26064,15221,1
29879,25545,33596,1
29880,20399,39242,1
29881,34682,17179,1
29882,11632,1077,1
29883,17270,35336,1
29884,34764,15254,1
29885,31152,9242,1
29886,28896,25861,1
29887,2110,619,1
29888,19014,28828,1
29889,10589,31915,1
29890,16923,31961,1
29891,8999,32645,1
29892,397,27049,1
29893,22062,11911,1
29894,27099,4555,1
29895,27391,11442,1
29896,10693,36420,1
29897,9607,14731,1
29898,16316,26763,1
29899,10620,4796,1
29900,28256,874,1
29901,40433,38856,1
29902,19412,5167,1
29903,21696,28705,1
29904,2278,6415,1
29905,7348,23018,1
29906,8826,16993,1
29907,26580,29050,1
29908,31288,30479,1
29909,31289,9567,1
29910,21677,16167,1
29911,2404,36417,1
29912,11923,29491,1
29913,34958,34557,1
29914,7360,28064,1
29915,36380,36381,1
29916,20399,23370,1
29917,20260,14055,1
29918,17035,4249,1
29919,11807,33742,1
29920,11807,21267,1
29921,12306,3694,1
29922,26964,27593,1
29923,9528,2287,1
29924,16072,35827,1
29925,16950,22391,1
29926,22240,22391,1
29927,17466,13786,1
29928,3032,31131,1
29929,24549,11877,1
29930,819,34285,1
29931,7140,19051,1
29932,26455,5176,1
29933,13665,6878,1
29934,6266,30640,1
29935,19403,31930,1
29936,19636,11702,1
29937,25032,24987,1
29938,12702,39794,1
29939,7705,21108,1
29940,23501,15328,1
29941,39103,24013,1
29942,34014,32929,1
29943,2110,20551,1
29944,10472,28171,1
29945,10565,14731,1
29946,27422,30320,1
29947,11139,24957,1
29948,24490,14994,1
29949,22128,22323,1
29950,23283,32038,1
29951,38178,17025,1
29952,16800,4558,1
29953,28895,879,1
29954,4527,19921,1
29955,11458,17042,1
29956,7436,26966,1
29957,32836,33200,1
29958,6576,9715,1
29959,950,15322,1
29960,37979,3150,1
29961,11800,8303,1
29962,1454,21341,1
29963,16679,4739,1
29964,41555,10003,1
29965,10499,22378,1
29966,19550,4741,1
29967,35379,10497,1
29968,14054,20673,1
29969,16950,10472,1
29970,6399,15806,1
29971,20554,10160,1
29972,35331,3037,1
29973,25693,25451,1
29974,37002,11188,1
29975,25645,28892,1
29976,6369,18653,1
29977,11440,35251,1
29978,35618,14910,1
29979,28995,18669,1
29980,20393,11016,1
29981,26842,40692,1
29982,19212,17846,1
29983,5133,11421,1
29984,19942,1328,1
29985,7104,34184,1
29986,22182,13459,1
29987,490,16251,1
29988,36385,25349,1
29989,17397,15088,1
29990,19037,36225,1
29991,30369,41568,1
29992,14723,9244,1
29993,26551,15452,1
29994,1807,3263,1
29995,13143,24836,1
29996,10624,20104,1
29997,25204,18829,1
29998,41822,28514,1
29999,21495,27500,1
30000,633,34179,1
30001,838,34443,1
30002,32929,7591,1
30003,22933,32494,1
30004,28572,1646,1
30005,31592,11886,1
30006,41431,31265,1
30007,17648,23105,1
30008,564,23105,1
30009,17307,25847,1
30010,28727,25843,1
30011,7955,34994,1
30012,28811,31275,1
30013,2444,7510,1
30014,954,11541,1
30015,20922,18531,1
30016,18418,19419,1
30017,37445,28603,1
30018,22235,13490,1
30019,4406,5151,1
30020,34059,6061,1
30021,34006,12749,1
30022,6800,20135,1
30023,2233,17918,1
30024,13989,9013,1
30025,26586,16233,1
30026,26595,1378,1
30027,15358,14482,1
30028,13630,8733,1
30029,24136,33821,1
30030,28668,41281,1
30031,25607,28082,1
30032,9507,71,1
30033,35319,2414,1
30034,2588,5133,1
30035,26980,32221,1
30036,28606,36997,1
30037,28828,18001,1
30038,36496,32006,1
30039,30640,36998,1
30040,25014,17165,1
30041,7254,41294,1
30042,39796,27766,1
30043,27434,19001,1
30044,7465,32181,1
30045,9256,31633,1
30046,20288,20065,1
30047,41076,9030,1
30048,23339,12748,1
30049,31603,23474,1
30050,36176,7120,1
30051,17300,12106,1
30052,16445,28798,1
30053,9160,26907,1
30054,1914,6030,1
30055,27281,3049,1
30056,12699,14160,1
30057,12767,6756,1
30058,6367,40777,1
30059,22411,19114,1
30060,28668,26171,1
30061,22010,27394,1
30062,4225,38171,1
30063,9805,13320,1
30064,26450,28603,1
30065,37686,14395,1
30066,23841,14916,1
30067,36544,28031,1
30068,6554,21273,1
30069,10319,704,1
30070,9242,18233,1
30071,11660,13633,1
30072,11792,4065,1
30073,17189,21263,1
30074,26539,26338,1
30075,5757,28733,1
30076,32030,20196,1
30077,41825,3520,1
30078,31978,23666,1
30079,8739,12767,1
30080,24971,10953,1
30081,29528,7078,1
30082,35221,3775,1
30083,20214,20393,1
30084,16378,28603,1
30085,13838,28826,1
30086,2826,6491,1
30087,16755,41786,1
30088,20304,25795,1
30089,20307,2646,1
30090,20308,35890,1
30091,11245,6491,1
30092,36880,27633,1
30093,28969,18831,1
30094,6492,17790,1
30095,23224,39578,1
30096,9256,38851,1
30097,2984,27119,1
30098,5988,28683,1
30099,7701,17977,1
30100,28306,29344,1
30101,15710,23377,1
30102,27487,17627,1
30103,19128,10569,1
30104,8471,27392,1
30105,34943,22414,1
30106,32823,2828,1
30107,25207,4572,1
30108,24013,871,1
30109,17894,16499,1
30110,552,21157,1
30111,5345,13087,1
30112,14743,17504,1
30113,25847,2319,1
30114,8246,30355,1
30115,18197,22972,1
30116,17936,19139,1
30117,19727,3150,1
30118,26842,16331,1
30119,22155,36853,1
30120,26539,11799,1
30121,34279,7635,1
30122,32932,14258,1
30123,27168,36449,1
30124,7076,23263,1
30125,11877,28822,1
30126,10563,10374,1
30127,17051,20389,1
30128,6358,3734,1
30129,14850,7135,1
30130,17269,24025,1
30131,7398,22602,1
30132,7358,3678,1
30133,39761,9607,1
30134,3054,20255,1
30135,32628,2564,1
30136,16673,1776,1
30137,29486,20976,1
30138,19921,26866,1
30139,34285,16314,1
30140,17193,22383,1
30141,10499,25625,1
30142,31010,33864,1
30143,31056,5263,1
30144,36820,14366,1
30145,36820,21715,1
30146,21676,8724,1
30147,16280,35309,1
30148,25861,12082,1
30149,39420,38457,1
30150,6878,33827,1
30151,32647,17501,1
30152,17176,13593,1
30153,11007,38485,1
30154,37307,31365,1
30155,7954,20293,1
30156,19377,3392,1
30157,33023,7506,1
30158,7138,19020,1
30159,2992,27876,1
30160,29976,17280,1
30161,2460,26424,1
30162,14154,4628,1
30163,16388,3027,1
30164,38132,20057,1
30165,2185,16939,1
30166,24605,13628,1
30167,11877,36417,1
30168,40433,36433,1
30169,3259,10563,1
30170,3259,40679,1
30171,12573,37475,1
30172,19826,8782,1
30173,32005,18840,1
30174,32650,7502,1
30175,30562,33709,1
30176,14399,25875,1
30177,35309,21974,1
30178,21672,3263,1
30179,5363,19831,1
30180,30855,22081,1
30181,27512,8825,1
30182,17188,35976,1
30183,22087,636,1
30184,24640,13204,1
30185,7873,6030,1
30186,28827,12567,1
30187,24191,23105,1
30188,10504,3263,1
30189,16939,23383,1
30190,9006,13653,1
30191,11708,8995,1
30192,11927,20211,1
30193,41738,4989,1
30194,20079,4103,1
30195,18830,7482,1
30196,8834,18930,1
30197,35633,4098,1
30198,12493,7334,1
30199,10451,10002,1
30200,7021,15498,1
30201,4310,19345,1
30202,17899,16601,1
30203,18297,11904,1
30204,28713,10029,1
30205,32097,13368,1
30206,29004,27779,1
30207,10956,27780,1
30208,7041,21267,1
30209,24746,35798,1
30210,23238,7128,1
30211,37852,18937,1
30212,26431,28289,1
30213,15479,16748,1
30214,32512,17976,1
30215,25357,35799,1
30216,2036,15662,1
30217,12077,32933,1
30218,30863,31324,1
30219,12082,36984,1
30220,28727,16263,1
30221,31578,8590,1
30222,7891,31756,1
30223,3584,1960,1
30224,7640,20099,1
30225,20146,7379,1
30226,18669,14199,1
30227,31274,14138,1
30228,10877,37850,1
30229,41430,11440,1
30230,33957,17041,1
30231,28607,16646,1
30232,31313,26235,1
30233,32836,37871,1
30234,31152,20363,1
30235,28603,18120,1
30236,24957,24143,1
30237,30890,40692,1
30238,21455,29079,1
30239,14994,33957,1
30240,35034,40204,1
30241,15953,9582,1
30242,26659,34631,1
30243,12116,19455,1
30244,2659,8656,1
30245,5562,11260,1
30246,19356,3039,1
30247,32601,23804,1
30248,21719,40877,1
30249,8904,16396,1
30250,38856,11392,1
30251,4709,7642,1
30252,16511,28683,1
30253,12110,10327,1
30254,7365,30053,1
30255,11790,17624,1
30256,10472,37879,1
30257,3517,13358,1
30258,28255,7490,1
30259,23279,17314,1
30260,7079,18601,1
30261,37707,10552,1
30262,30147,30483,1
30263,36449,24839,1
30264,18985,910,1
30265,35560,37989,1
30266,6371,6862,1
30267,40316,35337,1
30268,36873,8483,1
30269,3873,3126,1
30270,6799,18377,1
30271,6799,16475,1
30272,6799,11252,1
30273,6412,24270,1
30274,14719,16017,1
30275,30684,20393,2
30276,2529,20393,1
30277,7398,39786,1
30278,2646,16734,1
30279,3043,853,1
30280,32005,38601,1
30281,3120,10778,1
30282,8094,18606,1
30283,11007,30427,1
30284,15196,14399,1
30285,27446,12031,1
30286,23067,36246,1
30287,17977,30391,1
30288,6412,27294,1
30289,34808,28210,1
30290,28606,39401,1
30291,22115,3205,1
30292,28799,6862,1
30293,20417,7457,1
30294,10563,16637,1
30295,24731,39328,1
30296,14620,34340,1
30297,6826,20188,1
30298,9698,28808,1
30299,34445,18425,1
30300,40324,871,1
30301,34005,19419,1
30302,18001,7551,1
30303,12754,15282,1
30304,12754,35245,1
30305,12337,36894,1
30306,7466,29078,1
30307,22392,2061,1
30308,35428,37279,1
30309,8780,36893,1
30310,35197,36421,1
30311,31194,2184,1
30312,3263,28730,1
30313,3263,33963,1
30314,4550,36385,1
30315,4552,36385,1
30316,34103,11968,1
30317,41242,20294,1
30318,32509,2636,1
30319,26929,16369,1
30320,26763,23592,1
30321,16931,23592,1
30322,26818,39796,1
30323,3805,27900,1
30324,20438,7147,1
30325,14371,32090,1
30326,17730,10646,1
30327,524,1702,1
30328,28119,41830,1
30329,30823,2317,1
30330,8286,40676,1
30331,26063,5286,1
30332,37683,20275,1
30333,23524,1673,1
30334,17027,1221,1
30335,21715,7458,1
30336,20697,12933,1
30337,5897,40053,1
30338,11256,19137,1
30339,9432,34942,1
30340,19844,3263,1
30341,35309,12128,1
30342,8460,1330,1
30343,16949,23342,1
30344,2577,41332,1
30345,31440,23616,1
30346,32940,6517,1
30347,36879,15463,1
30348,4065,31500,1
30349,7057,7095,1
30350,26842,24236,1
30351,36162,15252,1
30352,16449,16685,1
30353,18936,6259,1
30354,39103,15230,1
30355,16315,17275,1
30356,18940,36410,1
30357,17182,2228,1
30358,25852,12738,1
30359,16949,4429,1
30360,14827,23868,1
30361,41283,17202,1
30362,30430,7509,1
30363,33868,13156,1
30364,28647,13163,1
30365,6660,12754,1
30366,27440,12758,1
30367,16335,35802,1
30368,33816,22319,1
30369,35220,35827,1
30370,18100,19235,1
30371,25577,17862,1
30372,19088,3725,1
30373,4717,19550,1
30374,27414,16716,1
30375,40309,6321,1
30376,21574,22934,1
30377,20314,17957,1
30378,2431,24013,1
30379,39827,27571,1
30380,15837,3263,1
30381,32509,12761,1
30382,15474,33137,1
30383,27807,23379,1
30384,10487,14223,1
30385,5153,4607,1
30386,30055,8828,1
30387,13077,34488,1
30388,13640,15813,1
30389,14395,31603,1
30390,13981,8725,1
30391,36496,32085,1
30392,7972,23212,1
30393,17188,10348,1
30394,5887,17051,1
30395,26907,16490,1
30396,14756,536,1
30397,7147,1960,1
30398,6569,11924,1
30399,10766,16934,1
30400,35348,23113,1
30401,18940,19142,1
30402,30044,2009,1
30403,27138,26330,1
30404,36377,16219,1
30405,20673,16982,1
30406,31158,9431,1
30407,1961,20597,1
30408,14725,31218,1
30409,25412,11985,1
30410,64,17344,1
30411,14138,23415,1
30412,13823,23241,1
30413,31265,23067,1
30414,34821,15746,1
30415,10516,14234,1
30416,3047,12257,1
30417,5883,604,1
30418,5883,15891,1
30419,16428,12766,1
30420,11243,40406,1
30421,7102,13364,1
30422,41783,22331,1
30423,19625,7073,1
30424,10472,13078,1
30425,10472,6264,1
30426,21715,27423,1
30427,21153,21107,1
30428,39255,32649,1
30429,15242,19057,1
30430,28224,10357,1
30431,6576,6755,1
30432,25844,22326,1
30433,2759,9241,1
30434,5796,38973,1
30435,17592,11080,1
30436,24152,16525,1
30437,4324,23202,1
30438,5881,36381,1
30439,23237,14168,1
30440,20255,17274,1
30441,10778,17273,1
30442,40389,31333,1
30443,29397,31333,1
30444,5739,40451,1
30445,39224,13034,1
30446,37173,37481,1
30447,17582,23105,1
30448,19839,24376,1
30449,2570,580,1
30450,23859,10970,1
30451,25014,30882,1
30452,6617,7128,1
30453,3956,28797,1
30454,2323,30823,1
30455,21403,38851,1
30456,22413,39816,1
30457,20399,21288,1
30458,34859,37998,1
30459,40677,32396,1
30460,10563,32569,1
30461,37987,6807,1
30462,15079,32675,1
30463,36145,6020,1
30464,40300,10562,1
30465,14050,7526,1
30466,26261,21460,1
30467,2809,17149,1
30468,21976,23205,1
30469,10499,5129,1
30470,29858,28995,1
30471,3517,16225,1
30472,35633,26120,1
30473,31289,23035,1
30474,29488,36334,1
30475,39089,11282,1
30476,40014,11326,1
30477,13582,16491,1
30478,40433,29288,1
30479,7271,19371,1
30480,6352,11452,1
30481,1439,7567,1
30482,32091,21976,1
30483,1970,18816,1
30484,17622,19129,1
30485,36997,12978,1
30486,12118,35827,1
30487,23968,5328,1
30488,16527,24143,1
30489,7759,928,1
30490,14725,35304,1
30491,22077,23380,1
30492,13162,20528,1
30493,16491,3920,1
30494,16441,41803,1
30495,41752,30063,1
30496,19834,15028,1
30497,2012,17333,1
30498,7136,4288,1
30499,1961,5410,1
30500,16430,23041,1
30501,23377,16792,1
30502,5347,17127,1
30503,10472,6061,1
30504,27743,23021,1
30505,21515,14173,1
30506,32765,28888,1
30507,3065,20467,1
30508,1712,40132,1
30509,31763,7147,1
30510,31042,22010,1
30511,36911,22922,1
30512,7138,12515,1
30513,35552,27929,1
30514,37987,13779,1
30515,40677,30113,1
30516,41937,13164,1
30517,38953,27854,1
30518,21570,26151,1
30519,27386,41781,1
30520,21719,20657,1
30521,19687,11313,1
30522,38881,16422,1
30523,19127,23142,1
30524,17632,1671,1
30525,15494,25208,1
30526,17635,16516,1
