,O,D,flow
18808,17165,27401,1
18809,29811,37531,1
18810,7077,470,1
18811,37480,37409,1
18812,13141,11807,1
18813,22248,17271,1
18814,19111,22409,1
18815,30483,37002,1
18816,22822,29479,1
18817,12128,14743,1
18818,37376,5138,1
18819,28478,38231,1
18820,22521,33329,1
18821,28799,24922,1
18822,33493,16603,1
18823,14168,28285,1
18824,30060,40315,1
18825,7073,35806,1
18826,7271,30044,1
18827,24556,7382,1
18828,24376,37585,1
18829,23968,755,1
18830,874,22257,1
18831,25032,20923,1
18832,29097,28140,1
18833,7458,21975,1
18834,15365,4236,1
18835,37374,21975,1
18836,14982,22583,1
18837,14982,28580,1
18838,31913,6658,1
18839,2987,39224,1
18840,8427,24232,1
18841,1961,16755,1
18842,16336,1070,1
18843,15628,37532,1
18844,40940,37689,1
18845,12578,37531,1
18846,12578,14056,1
18847,33957,31973,1
18848,33965,17050,1
18849,21363,22409,1
18850,4363,23021,1
18851,20214,6509,1
18852,17027,27233,1
18853,6497,38830,1
18854,26669,13039,1
18855,14722,28127,1
18856,14454,6065,1
18857,17624,5681,1
18858,2636,16656,1
18859,9681,30858,1
18860,14938,9427,1
18861,27099,1195,1
18862,5761,17190,1
18863,18497,10472,1
18864,13020,3411,1
18865,16178,32765,1
18866,25052,17277,1
18867,6853,17275,1
18868,7083,10789,1
18869,17587,37013,1
18870,36415,10574,1
18871,6461,7387,1
18872,32304,11690,1
18873,36214,14809,1
18874,2150,1574,1
18875,5881,17051,1
18876,14014,26019,1
18877,8516,24139,1
18878,13754,24139,1
18879,31324,13108,1
18880,40332,27507,1
18881,7115,21361,1
18882,37986,10504,1
18883,25769,35794,1
18884,34283,1980,1
18885,10497,25691,1
18886,20904,23716,1
18887,38011,29116,1
18888,16224,37977,1
18889,16490,25357,1
18890,27856,28603,1
18891,16131,16396,1
18892,15242,8697,1
18893,21974,27930,1
18894,2013,3087,1
18895,24731,36249,1
18896,21526,17858,1
18897,35552,37697,1
18898,4083,20229,1
18899,9670,27406,1
18900,8406,27424,1
18901,21707,9003,1
18902,12468,15717,1
18903,5362,28713,1
18904,9667,12753,1
18905,9007,25713,1
18906,36992,3044,1
18907,21351,6820,1
18908,25252,14639,1
18909,12064,8170,1
18910,20865,35065,1
18911,10327,22235,1
18912,40310,37362,1
18913,7079,12423,1
18914,20390,32971,1
18915,16491,23516,1
18916,22177,11076,1
18917,33261,9013,1
18918,34951,8833,1
18919,34811,653,1
18920,12573,10862,1
18921,1809,2646,1
18922,1182,5158,1
18923,1444,12085,1
18924,18530,11077,1
18925,21354,11145,1
18926,6878,10025,1
18927,31338,17276,2
18928,11925,27431,1
18929,8787,11677,1
18930,8788,2512,1
18931,7319,7904,1
18932,16423,23594,1
18933,16371,34933,1
18934,5281,19362,1
18935,36952,16354,1
18936,22183,25732,1
18937,8696,10487,1
18938,4555,8750,1
18939,12753,32000,1
18940,39784,9006,1
18941,39794,29455,1
18942,7955,35633,1
18943,17050,23474,1
18944,30640,15238,1
18945,31603,12064,1
18946,897,41678,1
18947,23626,27442,1
18948,12483,16437,1
18949,6023,19015,1
18950,13994,35280,1
18951,5524,16417,1
18952,6708,31326,1
18953,34006,11908,1
18954,30052,32005,1
18955,34445,31333,1
18956,36841,492,1
18957,13444,35245,1
18958,26304,22187,1
18959,15961,12873,1
18960,26929,8506,1
18961,26929,1213,1
18962,14722,25457,1
18963,17140,35795,1
18964,23463,28751,1
18965,5328,30769,1
18966,786,12468,1
18967,38319,35317,1
18968,4916,36417,1
18969,37014,22402,1
18970,29619,23040,1
18971,30735,29344,1
18972,21274,14569,1
18973,25014,5352,1
18974,4868,7833,1
18975,2200,945,1
18976,17108,7960,1
18977,20762,13660,1
18978,13424,25173,1
18979,22517,40406,1
18980,32396,27129,1
18981,11877,12949,1
18982,22017,9086,1
18983,27571,32306,1
18984,36749,3528,1
18985,16692,23341,1
18986,3637,14688,1
18987,23928,10497,1
18988,2430,10217,1
18989,20098,30823,1
18990,20419,7703,1
18991,27359,30829,1
18992,41723,35542,1
18993,11248,14371,1
18994,30283,23666,1
18995,5681,35348,1
18996,21945,7073,1
18997,18341,871,1
18998,17286,13707,1
18999,12767,35827,1
19000,21805,18668,1
19001,7136,3896,1
19002,6447,7525,1
19003,35345,28011,1
19004,33327,26020,1
19005,7136,29343,1
19006,34535,27502,1
19007,20386,9638,1
19008,22319,1101,1
19009,17188,1101,1
19010,71,9442,1
19011,7486,37920,1
19012,15083,16145,1
19013,31313,19371,1
19014,16746,2623,1
19015,16794,2623,1
19016,23611,12355,1
19017,8834,19658,1
19018,28603,3610,1
19019,14982,8292,1
19020,7376,40699,1
19021,23868,21975,1
19022,34815,41281,1
19023,31973,35551,1
19024,16234,24732,1
19025,20850,2858,1
19026,20262,2587,1
19027,27650,37006,1
19028,31137,14117,1
19029,24839,30826,1
19030,16641,549,1
19031,2609,26842,1
19032,13786,26842,1
19033,31188,36176,1
19034,10521,25607,1
19035,28289,37688,1
19036,14756,19035,1
19037,27279,30823,1
19038,36447,34396,1
19039,31142,37875,1
19040,1967,41220,1
19041,22933,41230,1
19042,20261,4552,1
19043,6044,21735,1
19044,22392,19139,1
19045,25545,7696,1
19046,16233,16998,1
19047,34486,6652,1
19048,23968,20388,1
19049,30501,30063,1
19050,31275,5140,1
19051,14923,5878,1
19052,18066,14395,1
19053,15220,5130,1
19054,12093,34733,1
19055,25484,37016,1
19056,24682,12084,1
19057,24177,11134,1
19058,3726,14724,1
19059,27721,26363,1
19060,23277,41783,1
19061,41005,16167,1
19062,38479,29453,1
19063,11925,20064,1
19064,19020,40283,1
19065,10968,36880,1
19066,14927,20673,1
19067,22319,5351,1
19068,14449,26354,1
19069,23037,6576,1
19070,10630,871,1
19071,19671,871,1
19072,7264,17312,1
19073,16397,3263,1
19074,22235,34489,1
19075,6606,13360,1
19076,3460,13140,1
19077,3462,13365,1
19078,31267,34797,1
19079,16976,9075,1
19080,12470,27385,1
19081,22278,19045,1
19082,4713,14722,1
19083,7485,1970,1
19084,35898,34487,1
19085,19878,26831,1
19086,5340,22202,1
19087,23376,28085,1
19088,37129,21699,1
19089,14147,14408,1
19090,28828,38125,1
19091,35322,28813,1
19092,12766,27233,1
19093,819,24836,1
19094,18816,35658,1
19095,1048,26460,1
19096,1049,15282,1
19097,14004,35551,1
19098,36417,7339,1
19099,28658,33933,1
19100,19068,7073,1
19101,32664,8908,1
19102,1154,10544,1
19103,11243,21359,1
19104,22402,8730,1
19105,39355,18814,1
19106,14174,26842,1
19107,2609,14433,1
19108,30905,12687,1
19109,28798,41964,1
19110,32929,36214,1
19111,34801,17184,1
19112,10493,23365,1
19113,35250,5320,1
19114,13786,26568,1
19115,5158,26572,1
19116,35890,26569,1
19117,26818,23105,1
19118,8995,37804,1
19119,23666,20544,1
19120,25250,12118,1
19121,37945,12661,1
19122,2259,8590,1
19123,38113,11207,1
19124,30511,28184,1
19125,23804,16402,1
19126,25846,9086,1
19127,3777,31319,1
19128,35355,37183,1
19129,29494,7568,1
19130,37007,27788,1
19131,36449,37697,1
19132,17093,29493,1
19133,28729,17300,1
19134,28726,27882,1
19135,20214,8834,1
19136,1501,6266,1
19137,10854,37197,1
19138,33983,3753,1
19139,15230,18696,1
19140,30562,16331,1
19141,9003,28985,1
19142,25451,6059,1
19143,35063,18601,1
19144,41281,24957,1
19145,22199,19782,1
19146,9605,17193,1
19147,17016,16225,1
19148,8569,5151,1
19149,8569,2233,1
19150,20551,28603,1
19151,7101,7123,1
19152,26454,1088,1
19153,7105,13652,1
19154,19834,21469,1
19155,9419,25241,1
19156,12128,27003,1
19157,38204,5883,1
19158,10563,35214,1
19159,38967,27107,1
19160,14762,47,1
19161,4511,26580,1
19162,2766,16734,1
19163,26411,13117,1
19164,21768,14826,1
19165,5897,34838,1
19166,35354,12099,1
19167,22242,7109,1
19168,7696,21596,1
19169,16602,25187,1
19170,25482,16328,1
19171,1,21365,1
19172,3092,13453,1
19173,18699,8246,1
19174,32519,8246,1
19175,1472,24880,1
19176,34734,3045,1
19177,22433,17176,1
19178,7460,37688,1
19179,27625,41224,1
19180,6547,10004,1
19181,11923,19837,1
19182,11922,4644,1
19183,38132,11377,1
19184,26396,11390,1
19185,41565,13491,1
19186,2397,34944,1
19187,38003,35771,1
19188,20466,7131,1
19189,41215,35850,1
19190,8790,21974,1
19191,19622,28724,1
19192,28986,19019,1
19193,16975,28880,1
19194,34806,24893,1
19195,7698,9618,1
19196,16603,17556,1
19197,12095,28880,1
19198,7086,40691,1
19199,28122,17294,1
19200,13653,25691,1
19201,20540,36052,1
19202,7309,37241,1
19203,4896,16904,1
19204,3851,29276,1
19205,11150,16923,1
19206,27267,16923,1
19207,38721,4715,1
19208,15479,14725,1
19209,36428,7468,1
19210,22080,23113,1
19211,17186,33412,1
19212,20428,32126,1
19213,27398,25466,1
19214,38183,886,1
19215,40679,18926,1
19216,40676,10145,1
19217,37987,15228,1
19218,27478,13511,1
19219,37880,8992,1
19220,24580,13648,1
19221,17212,71,1
19222,34954,15699,1
19223,30823,12120,1
19224,30640,30539,1
19225,16388,15077,1
19226,19037,27516,1
19227,36052,6204,1
19228,16388,17624,1
19229,14055,1757,1
19230,38999,34030,1
19231,13023,27058,1
19232,17028,10562,1
19233,23415,9529,1
19234,2454,10562,1
19235,30483,16758,1
19236,26008,35348,1
19237,18957,22326,1
19238,21526,37476,1
19239,12771,24957,1
19240,19435,28335,1
19241,21978,6497,1
19242,8739,6798,1
19243,20102,4550,1
19244,23105,2448,1
19245,10473,29530,1
19246,8786,23382,1
19247,17895,16276,1
19248,26621,30544,1
19249,9121,13991,1
19250,7340,16317,1
19251,16331,12453,1
19252,19173,27367,1
19253,37476,19175,1
19254,29508,29884,1
19255,8637,19406,1
19256,9292,30148,1
19257,9786,19129,1
19258,24065,7475,1
19259,16926,38194,1
19260,14395,26174,1
19261,16574,1994,1
19262,2555,7080,1
19263,9938,28286,1
19264,13647,816,1
19265,7512,6576,1
19266,10472,21735,1
19267,20272,19454,1
19268,4232,37361,1
19269,16219,15076,1
19270,36214,2412,1
19271,36214,2419,1
19272,16218,16322,1
19273,14375,2416,1
19274,16490,16312,1
19275,15243,34489,1
19276,12748,10489,1
19277,945,32516,1
19278,946,25250,1
19279,9655,9809,1
19280,24001,6358,1
19281,20303,34798,1
19282,11892,7567,1
19283,28889,14012,1
19284,19086,21058,1
19285,27429,26371,1
19286,20196,9566,1
19287,37987,13942,1
19288,40676,1594,1
19289,6252,11440,1
19290,10472,5998,1
19291,19418,28873,1
19292,20302,12094,1
19293,19113,12100,1
19294,30282,24239,1
19295,4506,26154,1
19296,29528,16576,1
19297,20037,12564,1
19298,19692,6022,1
19299,40433,7123,1
19300,7115,20683,1
19301,7114,5900,1
19302,26536,22394,1
19303,14298,3594,1
19304,4534,19839,1
19305,7099,32644,1
19306,19550,31855,1
19307,11844,19921,1
19308,28839,7148,1
19309,25251,7696,1
19310,30858,2009,1
19311,35313,7079,1
19312,13386,34710,1
19313,35330,39355,1
19314,26431,30481,1
19315,19392,7352,1
19316,7108,27489,1
19317,7107,6825,1
19318,14168,28012,1
19319,21713,11792,1
19320,28742,11924,1
19321,16233,7140,1
19322,38456,18498,1
19323,27518,25496,1
19324,39255,3263,1
19325,20613,6157,1
19326,16527,40694,1
19327,14050,3263,1
19328,40300,3263,1
19329,14055,3263,1
19330,23339,16437,1
19331,18679,25233,1
19332,14075,24832,1
19333,39310,32857,1
19334,12692,21662,1
19335,16282,30771,1
19336,7140,1137,1
19337,38845,8582,1
19338,11201,24373,1
19339,15371,27679,1
19340,4202,22319,1
19341,8391,31614,1
19342,24839,16225,1
19343,24989,7389,1
19344,18386,14538,1
19345,18926,35622,1
19346,15228,3051,1
19347,40065,816,1
19348,38130,3126,1
19349,37948,17028,1
19350,27821,36381,1
19351,19142,30829,1
19352,7375,35217,1
19353,23338,29010,1
19354,18051,10217,1
19355,33731,23377,1
19356,26514,2636,1
19357,10624,32929,1
19358,25035,27387,1
19359,14759,17379,1
19360,37025,27384,1
19361,11997,36667,1
19362,19826,3038,1
19363,28296,11175,1
19364,22394,2781,1
19365,4732,23709,1
19366,27462,23713,1
19367,13629,31018,1
19368,22933,31914,1
19369,11962,8752,1
19370,14049,33332,1
19371,22568,22235,1
19372,39355,6657,1
19373,26058,37318,1
19374,23284,31368,1
19375,934,25710,1
19376,7833,6801,1
19377,23958,26327,1
19378,20358,2435,1
19379,13543,33210,1
19380,109,36991,1
19381,29805,11176,1
19382,29379,8149,1
19383,20904,28754,1
19384,8891,36496,1
19385,1101,33399,1
19386,23058,41482,1
19387,1102,40864,1
19388,16355,23085,1
19389,16355,20721,1
19390,39864,19127,1
19391,6021,4081,1
19392,7080,3725,1
19393,10217,3307,1
19394,10231,578,1
19395,9268,19778,1
19396,20903,41294,1
19397,37364,3150,1
19398,27702,27496,1
19399,4321,7420,1
19400,34059,4976,1
19401,2569,3761,1
19402,7888,16425,1
19403,7884,32932,1
19404,28593,3072,1
19405,3595,19548,1
19406,33384,24232,1
19407,28821,24230,1
19408,33711,18830,1
19409,6160,6077,1
19410,12337,26460,1
19411,11941,10003,1
19412,30829,15218,1
19413,24577,11333,1
19414,28514,23153,1
19415,30021,3072,1
19416,1222,34832,1
19417,7868,28002,1
19418,3559,41111,1
19419,31611,28297,1
19420,30281,6761,1
19421,19027,19040,1
19422,19025,16388,1
19423,9425,18112,1
19424,28825,7079,1
19425,27290,11927,1
19426,6253,19363,1
19427,17193,34701,1
19428,11793,26531,1
19429,12964,34285,1
19430,1593,20628,1
19431,24012,33289,1
19432,8448,23049,1
19433,20672,9618,1
19434,827,39800,1
19435,16724,36496,1
19436,12495,37985,1
19437,37877,17050,1
19438,26135,25748,1
19439,30006,26525,1
19440,31153,32142,1
19441,31153,8674,1
19442,5824,40676,1
19443,33937,20195,1
19444,22205,25403,1
19445,22087,34045,1
19446,11799,27624,1
19447,919,6366,1
19448,7526,15098,1
19449,6045,6657,1
19450,26549,29538,1
19451,36420,7455,1
19452,10563,22493,1
19453,10526,27602,1
19454,23421,12932,1
19455,11544,19690,1
19456,22184,17170,1
19457,37007,10557,1
19458,29612,31784,1
19459,3030,19139,1
19460,4595,12094,1
19461,14751,36420,1
19462,34806,17273,1
19463,15229,11438,1
19464,13777,30711,1
19465,24230,11004,1
19466,35619,40690,1
19467,25415,9667,1
19468,14968,13344,1
19469,10472,20967,1
19470,7468,18679,1
19471,10607,6547,1
19472,5340,2372,1
19473,5341,13993,1
19474,17202,5682,1
19475,37802,22933,1
19476,26929,28696,1
19477,27522,7525,1
19478,36985,19921,1
19479,36803,19921,1
19480,23278,19273,1
19481,28676,10513,1
19482,30590,8679,1
19483,35215,6253,1
19484,16219,40945,1
19485,4710,29003,1
19486,16333,20890,1
19487,39532,31152,1
19488,26154,18671,1
19489,3155,28681,1
19490,25640,1368,1
19491,19538,32908,1
19492,10969,6380,1
19493,20299,23533,1
19494,550,27097,1
19495,41989,2025,1
19496,24239,16714,1
19497,7728,31036,1
19498,10504,11806,1
19499,1589,39024,1
19500,37867,3263,1
19501,13522,28803,1
19502,6263,37258,1
19503,6263,23149,1
19504,5138,29491,1
19505,34827,32435,1
19506,8788,33868,1
19507,20261,8966,1
19508,13963,14464,1
19509,27540,29530,1
19510,21668,24149,1
19511,16395,16216,1
19512,35550,40686,1
19513,2564,25250,1
19514,36381,33864,1
19515,26121,40128,1
19516,16386,38854,1
19517,41281,3205,1
19518,11794,31613,1
19519,9430,22324,1
19520,14168,14861,1
19521,6018,3173,1
19522,19019,8303,1
19523,19019,31157,1
19524,23379,36340,1
19525,18961,14716,1
19526,16792,22235,1
19527,16865,28304,1
19528,12082,6835,1
19529,31990,10233,1
19530,39472,7175,1
19531,5181,22589,1
19532,37410,22235,1
19533,28657,22235,1
19534,28816,921,1
19535,35251,2587,1
19536,2625,2570,1
19537,10378,30820,1
19538,4695,15852,1
19539,7077,30498,1
19540,7077,16769,1
19541,10607,35095,1
19542,6515,41142,1
19543,28603,8676,1
19544,6035,20904,1
19545,21134,30305,1
19546,4232,22235,1
19547,30514,1259,1
19548,2808,37879,1
19549,9667,34807,1
19550,23206,28002,1
19551,17139,14923,1
19552,13161,6021,1
19553,30044,16329,1
19554,9670,28618,1
19555,30418,12315,1
19556,25091,24147,1
19557,14395,23623,1
19558,12751,28720,1
19559,7699,8908,1
19560,7889,17051,1
19561,41740,22392,1
19562,31833,30286,1
19563,31833,29490,1
19564,16849,31163,1
19565,552,5186,1
19566,37686,19168,1
19567,13969,13346,1
19568,3148,30646,1
19569,10635,36999,1
19570,30082,11908,1
19571,12545,28513,1
19572,10563,12070,1
19573,10509,3865,1
19574,17028,12134,1
19575,22198,23218,1
19576,16254,33963,1
19577,1589,4749,1
19578,16972,6052,1
19579,21968,28684,1
19580,19142,2369,1
19581,17299,20556,1
19582,10563,28889,1
19583,40679,3163,1
19584,17628,27881,1
19585,13823,4564,1
19586,7080,13424,1
19587,22266,12806,1
19588,33221,8659,1
19589,11864,17271,1
19590,30820,17271,1
19591,1588,11028,1
19592,25470,9240,1
19593,16636,10544,1
19594,14054,3721,1
19595,874,25628,1
19596,11711,32937,1
19597,40567,3734,1
19598,16018,39864,1
19599,29397,37335,1
19600,26929,8147,1
19601,18830,39901,1
19602,18530,36242,1
19603,27582,41294,1
19604,10217,7080,1
19605,10217,5681,1
19606,41742,32142,1
19607,8833,8406,1
19608,34942,18380,1
19609,14156,8581,1
19610,2259,26539,1
19611,37458,20008,1
19612,10504,34202,1
19613,16767,26018,1
19614,14921,37577,1
19615,16331,12403,1
19616,34702,10468,1
19617,9112,37270,1
19618,13024,36418,1
19619,2587,36418,1
19620,18146,10103,1
19621,18830,7113,1
19622,26929,22801,1
19623,7874,18718,1
19624,3988,24238,1
19625,9456,13393,1
19626,12479,32242,1
19627,22677,945,1
19628,22274,4524,1
19629,28809,16807,1
19630,7083,36663,1
19631,22319,9674,1
19632,31915,16789,1
19633,19151,28302,1
19634,15001,22574,1
19635,16740,19548,1
19636,2420,28896,1
19637,8111,19446,1
19638,24746,954,1
19639,38486,19776,1
19640,38459,32867,1
19641,580,19625,1
19642,17243,5168,1
19643,25648,40452,1
19644,10495,14982,1
19645,19685,41987,1
19646,2984,9244,1
19647,37107,20657,1
19648,21699,36992,1
19649,24013,12747,1
19650,23624,11174,1
19651,40018,16346,1
19652,18696,19068,1
19653,32375,17635,1
19654,8195,12070,1
19655,14148,27836,1
19656,25408,16167,1
19657,24734,3806,1
19658,7110,7294,1
19659,19342,16216,1
19660,20614,16793,1
19661,39798,5140,1
19662,17300,22389,1
19663,16907,40405,1
19664,23340,30550,1
19665,16743,2896,1
19666,18424,27527,1
19667,8918,7322,1
19668,18421,13145,1
19669,7134,22659,1
19670,3411,28828,1
19671,28718,35236,1
19672,22413,30595,1
19673,36487,7179,1
19674,6258,37952,1
19675,10740,7132,1
19676,18831,532,1
19677,22863,16499,1
19678,23631,871,1
19679,8501,23280,1
19680,717,4748,1
19681,34933,31321,1
19682,19036,31211,1
19683,9022,33576,1
19684,4414,2678,1
19685,9191,22408,1
19686,7314,5642,1
19687,12310,14877,1
19688,40097,26329,1
19689,25481,40909,1
19690,17161,23872,1
19691,26907,2826,1
19692,19107,19428,1
19693,11766,25846,1
19694,7076,34897,1
19695,8789,12579,1
19696,28822,3608,1
19697,26541,38927,1
19698,22499,31562,1
19699,7069,35217,1
19700,16387,28265,1
19701,12227,14482,1
19702,9666,23202,1
19703,5558,22386,1
19704,16923,8131,1
19705,26121,5883,1
19706,21855,2102,1
19707,27048,40506,1
19708,6258,15855,1
19709,16225,35629,1
19710,17193,7506,1
19711,23105,22537,1
19712,41696,40962,1
19713,9404,14998,1
19714,28509,19831,1
19715,8245,11803,1
19716,28985,28802,1
19717,28778,2400,1
19718,2609,38586,1
19719,21715,19782,1
19720,40433,17193,1
19721,27509,34831,1
19722,3209,27476,1
19723,3100,27388,1
19724,39724,31133,1
19725,18530,22086,1
19726,17315,872,1
19727,1702,6866,1
19728,40939,19045,1
19729,10154,14620,1
19730,3147,30114,1
19731,16772,11447,1
19732,14161,12075,1
19733,14402,9546,1
19734,5961,5281,1
19735,563,24191,1
19736,26907,33268,1
19737,3043,6781,1
19738,8028,27233,1
19739,14374,5163,1
19740,879,14537,1
19741,28123,5485,1
19742,17286,23409,1
19743,14714,16893,1
19744,14033,2550,1
19745,26123,12104,1
19746,27882,20482,1
19747,41837,30116,1
19748,2776,39820,1
19749,31324,35352,1
19750,8825,9022,1
19751,30539,20941,1
19752,23376,16217,1
19753,7077,19830,1
19754,28357,929,1
19755,20087,22766,1
19756,28824,33280,1
19757,35223,9520,1
19758,9167,8571,1
19759,14538,29384,1
19760,40067,3808,1
19761,12106,23227,1
19762,41242,29053,1
19763,19927,25545,1
19764,20294,10488,1
19765,29490,10486,1
19766,30286,31603,1
19767,12768,16491,1
19768,37753,14566,1
19769,18705,16217,1
19770,21777,9021,1
19771,33221,33938,1
19772,27122,29499,1
19773,16778,30772,1
19774,23493,28654,1
19775,39797,28654,1
19776,9617,36578,1
19777,25486,20903,1
19778,12599,32009,1
19779,30383,20481,1
19780,16973,29455,1
19781,6807,4177,1
19782,305,22080,1
19783,2001,25415,1
19784,4661,20090,1
19785,28306,25408,1
19786,11547,5261,1
19787,35662,32869,1
19788,19901,26668,1
19789,5123,8730,1
19790,886,37274,1
19791,3090,19139,1
19792,24152,25083,1
19793,41230,16710,1
19794,2832,16820,1
19795,6371,37226,1
19796,30305,9011,1
19797,17793,20353,1
19798,7137,28311,1
19799,25014,6668,1
19800,22184,3837,1
19801,34351,14809,1
19802,4732,27377,1
19803,22242,15483,1
19804,22242,23529,1
19805,4560,32406,1
19806,29922,5889,1
19807,34804,5623,1
19808,26350,27893,1
19809,22836,33602,1
19810,16431,4493,1
19811,6260,2209,1
19812,32221,17733,1
19813,26284,12743,1
19814,7079,3761,1
19815,6497,7646,1
19816,5363,4341,1
19817,29046,36338,1
19818,30820,14233,1
19819,11924,29393,1
19820,16492,20262,1
19821,9606,30063,1
19822,3229,18530,1
19823,11970,10878,1
19824,8454,29280,1
19825,11864,12091,1
19826,7076,32778,1
19827,2033,3726,1
19828,38387,12053,1
19829,12114,12596,1
19830,9425,29808,1
19831,30820,34997,1
19832,22922,15862,1
19833,24148,18596,1
19834,24148,2323,1
19835,39241,7279,1
19836,10877,13466,1
19837,10736,13469,1
19838,11351,29886,1
19839,27178,10434,1
19840,14829,28828,1
19841,1967,31624,1
19842,10502,39142,1
19843,13083,3922,1
19844,25113,11484,1
19845,11502,41035,1
19846,31571,15483,1
19847,20542,24148,1
19848,37362,25381,1
19849,26549,24222,1
19850,26549,24191,1
19851,21402,22932,1
19852,19735,35618,1
19853,18188,35253,1
19854,29490,653,1
19855,12328,41218,1
19856,10506,27900,1
19857,30725,13049,1
19858,32184,6797,1
19859,16982,36125,1
19860,27593,26866,1
19861,1449,26918,1
19862,34773,12275,1
19863,22920,17346,1
19864,16781,36417,1
19865,5739,3030,1
19866,24245,3034,1
19867,35251,35336,1
19868,19353,39574,1
19869,6527,35347,1
19870,6675,3100,1
19871,6805,25806,1
19872,32231,11793,1
19873,29379,11790,1
19874,16274,27559,2
19875,41973,23931,1
19876,39355,7306,1
19877,13536,14054,1
19878,24373,34031,1
19879,4307,26856,1
19880,7453,16745,1
19881,17027,32932,1
19882,10509,16425,1
19883,16779,14443,1
19884,33455,29046,1
19885,22260,28895,1
19886,6043,34386,1
19887,23342,33309,1
19888,23340,33300,1
19889,28286,35717,1
19890,8656,17807,1
19891,4090,24232,1
19892,6615,7360,1
19893,18265,36243,1
19894,34045,28720,1
19895,19839,20421,1
19896,18238,35865,1
19897,4660,19009,1
19898,6406,21579,1
19899,20673,15230,1
19900,22115,28603,1
19901,40400,33113,1
19902,10472,17316,1
19903,14317,30904,1
19904,25845,16233,1
19905,22922,22392,1
19906,36337,30006,1
19907,5623,21107,1
19908,5740,1083,1
19909,4300,35753,1
19910,19287,13685,1
19911,27886,32941,1
19912,14049,40413,1
19913,13876,28730,1
19914,37234,11305,1
19915,28842,6223,1
19916,20421,31578,1
19917,34030,37279,1
19918,39532,29654,1
19919,38464,16369,1
19920,31896,10357,1
19921,15238,16934,1
19922,8394,3140,1
19923,7138,10539,1
19924,28649,31973,1
19925,15794,8170,1
19926,28892,30795,1
19927,8903,8642,1
19928,29508,14168,1
19929,1390,40315,1
19930,23468,196,1
19931,12108,4796,1
19932,38939,5143,1
19933,27134,32368,1
19934,13429,10987,1
19935,10004,17300,1
19936,36880,2405,1
19937,37688,7611,1
19938,28985,4642,1
19939,28985,4661,1
19940,30835,34756,1
19941,21469,20903,1
19942,22113,5779,1
19943,19457,37364,1
19944,29159,6798,1
19945,8930,19455,1
19946,28810,17117,1
19947,23371,18183,1
19948,12124,23280,1
19949,40185,16868,1
19950,19139,39224,1
19951,16218,41782,1
19952,31915,21105,1
19953,37938,11027,1
19954,19826,40689,1
19955,279,35228,1
19956,1898,11078,1
19957,20510,10247,1
19958,35343,32013,1
19959,31638,37689,1
19960,5345,859,1
19961,25041,8778,1
19962,10561,1128,1
19963,22933,5777,1
19964,8642,7077,1
19965,38802,21547,1
19966,5961,25204,1
19967,29073,34682,1
19968,31915,30147,1
19969,41742,1103,1
19970,17142,12080,1
19971,12694,6272,1
19972,39219,13653,1
19973,13661,40678,1
19974,28087,10563,1
19975,4683,11807,1
19976,22402,35253,1
19977,6705,36912,1
19978,9720,22189,1
19979,19624,26278,1
19980,12765,26262,1
19981,23594,32521,1
19982,11401,16525,1
19983,1655,13033,1
19984,18496,23376,1
19985,9683,10497,1
19986,8683,23112,1
19987,10497,33411,1
19988,37650,28694,1
19989,3087,30542,1
19990,16220,3068,1
19991,11793,25011,1
19992,37012,41661,1
19993,41830,20673,1
19994,41841,10472,1
19995,4725,31437,1
19996,25803,22931,1
19997,33332,2657,1
19998,35332,14466,1
19999,2983,6369,1
20000,3223,6369,1
20001,31338,36380,1
20002,17583,874,1
20003,11019,24147,1
20004,9530,3067,1
20005,30356,26338,1
20006,23387,28811,1
20007,19142,95,1
20008,19142,14754,1
20009,5894,34587,1
20010,10380,854,1
20011,37263,34214,1
20012,3262,21676,1
20013,19545,25253,1
20014,22688,11163,1
20015,5130,6077,1
20016,13508,7698,1
20017,24988,32391,1
20018,30114,27495,1
20019,30114,15097,1
20020,15078,17009,1
20021,13633,16423,1
20022,34033,7680,1
20023,8203,28455,1
20024,34827,7272,1
20025,11001,2929,1
20026,29491,22228,1
20027,17786,18118,1
20028,26669,17293,1
20029,31391,33494,1
20030,32569,32624,1
20031,17507,897,1
20032,32545,894,1
20033,20673,8131,1
20034,9636,31613,1
20035,20099,2185,1
20036,30823,36853,1
20037,30835,15293,1
20038,7132,28607,1
20039,13463,870,1
20040,16371,37682,1
20041,18907,40315,1
20042,29488,30769,1
20043,40300,6258,1
20044,18498,37905,1
20045,37880,11323,1
20046,11805,19068,1
20047,20959,11055,1
20048,1461,19781,1
20049,16237,11793,1
20050,31950,36228,1
20051,32356,16513,1
20052,30146,19238,1
20053,24709,19238,1
20054,19837,37007,1
20055,32097,36213,1
20056,1500,37850,1
20057,23341,6111,1
20058,12577,19284,1
20059,23626,8711,1
20060,20297,34479,1
20061,37994,26235,1
20062,24153,7387,1
20063,28503,15282,1
20064,17179,1150,1
20065,37007,23777,1
20066,15036,35300,1
20067,1802,36335,1
20068,27388,34948,1
20069,6825,10145,1
20070,31322,7137,1
20071,36985,7138,1
20072,11796,7352,1
20073,16437,4738,1
20074,30058,28896,1
20075,13703,35620,1
20076,32765,7865,1
20077,32601,29994,1
20078,9006,25884,1
20079,20323,36991,1
20080,17361,15463,1
20081,5179,24020,1
20082,23946,28306,1
20083,24020,22931,1
