,O,D,flow
25358,54461,25861,1
25359,16421,26760,1
25360,77411,42503,1
25361,59389,73299,1
25362,9319,43017,1
25363,47718,12469,1
25364,51602,78944,1
25365,3904,18202,1
25366,72619,43177,1
25367,18756,79424,1
25368,51262,63802,1
25369,78155,10200,1
25370,4298,31081,1
25371,44016,74796,1
25372,6125,36330,1
25373,67255,33071,1
25374,49791,38078,1
25375,8401,38779,1
25376,60536,9396,1
25377,42343,41221,1
25378,51457,41389,1
25379,21977,62547,1
25380,69209,42643,1
25381,26965,52180,1
25382,641,66575,1
25383,43057,68549,1
25384,42546,25690,1
25385,62596,79885,1
25386,2122,47400,1
25387,7275,4223,1
25388,33060,61241,1
25389,27997,43931,1
25390,14575,6268,1
25391,72341,6268,1
25392,82212,8687,1
25393,18923,37981,1
25394,2409,37121,1
25395,33275,56874,1
25396,70485,59546,1
25397,81776,72985,1
25398,41071,37252,1
25399,76740,48148,1
25400,25577,22281,1
25401,75934,66070,1
25402,76013,22974,1
25403,50399,67042,1
25404,61444,52943,1
25405,71843,81155,1
25406,62289,7156,1
25407,11094,36726,1
25408,28100,75376,1
25409,37690,29768,1
25410,5079,72639,1
25411,48526,75853,1
25412,72934,57298,1
25413,56490,357,1
25414,32030,34390,1
25415,73334,52484,1
25416,49794,60345,1
25417,46716,61140,1
25418,64646,24910,1
25419,21105,29839,1
25420,79296,48405,1
25421,10209,39702,1
25422,28601,7334,1
25423,14266,46965,1
25424,62245,83075,1
25425,30031,21530,1
25426,8437,48957,1
25427,72656,60598,1
25428,32695,62232,1
25429,27588,16037,1
25430,3900,45968,1
25431,64709,9407,1
25432,82212,49043,1
25433,69111,814,1
25434,21298,60779,1
25435,26550,82712,1
25436,5872,44040,1
25437,75363,28333,1
25438,76270,13102,1
25439,53648,74469,1
25440,2454,22705,1
25441,12857,28118,1
25442,6789,24699,1
25443,42806,36653,1
25444,71581,15413,1
25445,1064,30491,1
25446,64056,9745,1
25447,11043,48962,1
25448,39569,64981,1
25449,29398,48075,1
25450,79434,18831,1
25451,8455,46115,1
25452,77184,50345,1
25453,68735,11447,1
25454,37376,15690,1
25455,9292,55943,1
25456,6888,67987,1
25457,35469,66653,1
25458,65016,75853,1
25459,58841,56319,1
25460,9835,69439,1
25461,52027,33377,1
25462,32779,4321,1
25463,32618,6145,1
25464,60387,36996,1
25465,26214,4233,1
25466,33252,75914,1
25467,55608,69170,1
25468,3623,5344,1
25469,62602,34185,1
25470,49795,8373,1
25471,38657,19730,1
25472,34463,60463,1
25473,8991,71723,1
25474,72341,78978,1
25475,14575,9558,1
25476,55004,66079,1
25477,42269,32892,1
25478,73032,29013,1
25479,63252,40111,1
25480,42679,5523,1
25481,49920,6299,1
25482,45223,22794,1
25483,59010,12914,1
25484,43759,71336,1
25485,15277,39678,1
25486,51324,4664,1
25487,44402,51262,1
25488,68841,73293,1
25489,78047,80801,1
25490,32371,82059,1
25491,40435,26814,1
25492,64076,38059,1
25493,65213,81126,1
25494,11805,80453,1
25495,17866,15937,1
25496,81301,46377,1
25497,64400,12119,1
25498,14382,66996,1
25499,28224,37076,1
25500,4684,67728,1
25501,67987,51899,1
25502,68676,44180,1
25503,2516,44180,1
25504,7961,19312,1
25505,18341,13342,1
25506,57580,8635,1
25507,25306,37849,1
25508,26937,11509,1
25509,52766,69974,1
25510,66674,80199,1
25511,12880,60999,1
25512,18660,34248,1
25513,72934,6683,1
25514,61408,13269,1
25515,82364,68027,1
25516,82725,60378,1
25517,29160,58302,1
25518,66580,78978,1
25519,3641,20184,1
25520,11478,34536,1
25521,50142,82211,1
25522,6376,9449,1
25523,32372,1409,1
25524,61510,1803,1
25525,59691,20495,1
25526,82410,43728,1
25527,41061,81986,1
25528,42155,2560,1
25529,11343,29034,1
25530,55370,63758,1
25531,81372,22593,1
25532,74060,54634,1
25533,2322,56919,1
25534,57333,27807,1
25535,35800,8289,1
25536,76787,82725,1
25537,4094,66599,1
25538,1409,45054,1
25539,19078,66595,1
25540,75831,41193,1
25541,27010,43191,1
25542,38455,7255,1
25543,76862,16641,1
25544,13857,49253,1
25545,19816,23633,1
25546,45000,20916,1
25547,13734,59693,1
25548,10908,31578,1
25549,34871,30291,1
25550,14188,52823,1
25551,57538,32241,1
25552,10366,69071,1
25553,21588,57855,1
25554,31086,53634,1
25555,36374,14440,1
25556,35154,65803,1
25557,75598,74747,1
25558,19627,68343,1
25559,57383,64709,1
25560,56919,51393,1
25561,3430,51393,1
25562,29,69983,1
25563,69048,36475,1
25564,36960,4496,1
25565,10120,25006,1
25566,22743,75363,1
25567,62349,11606,1
25568,49666,35937,1
25569,17960,16983,1
25570,6947,33829,1
25571,60506,43057,1
25572,26150,19219,1
25573,38107,19934,1
25574,62831,46292,1
25575,56202,70364,1
25576,34445,77607,1
25577,63707,80524,1
25578,35230,59308,1
25579,16238,82482,1
25580,53987,9986,1
25581,19575,19248,1
25582,80419,43274,1
25583,53902,81944,1
25584,73064,13213,1
25585,17264,47378,1
25586,24282,48986,1
25587,12558,12645,1
25588,27483,72112,1
25589,66216,59050,1
25590,45054,73547,1
25591,22713,8005,1
25592,39341,18070,1
25593,55330,52943,1
25594,33123,66678,1
25595,53621,26534,1
25596,17988,56855,1
25597,27250,77411,1
25598,63459,43068,1
25599,71569,60391,1
25600,1892,857,1
25601,65615,13869,1
25602,7812,39570,1
25603,21656,33999,1
25604,58676,43385,1
25605,31275,556,1
25606,32530,90,1
25607,54549,67475,1
25608,31359,75655,1
25609,37168,19023,1
25610,71264,83225,1
25611,8156,31658,1
25612,77486,23429,1
25613,29160,75914,1
25614,82212,20717,1
25615,4502,3731,1
25616,16396,4400,1
25617,20208,30412,1
25618,58227,6956,1
25619,10270,11343,1
25620,52236,83002,1
25621,7269,4131,1
25622,57867,41776,1
25623,514,25437,1
25624,20899,28066,1
25625,57171,8104,1
25626,74258,21923,1
25627,56459,18097,1
25628,58238,82916,1
25629,76583,33188,1
25630,64926,10771,1
25631,60391,11606,1
25632,79391,51511,1
25633,5887,34531,1
25634,45647,11479,1
25635,24481,56657,1
25636,52943,30314,1
25637,2461,24423,1
25638,75429,79409,1
25639,76857,80890,1
25640,72882,1181,1
25641,28100,72418,1
25642,2930,30502,1
25643,2930,72857,1
25644,43102,52779,1
25645,69783,58664,1
25646,54007,42188,1
25647,6789,59037,1
25648,26233,79695,1
25649,41730,68617,1
25650,34049,20586,1
25651,69716,79571,1
25652,1763,19429,1
25653,44997,71193,1
25654,34743,52831,1
25655,15639,48783,1
25656,15109,16471,1
25657,5413,72116,1
25658,20052,75011,1
25659,50457,66880,1
25660,12561,27967,1
25661,76701,10800,1
25662,45944,6232,1
25663,47393,12119,1
25664,74756,41609,1
25665,34966,4576,1
25666,17763,73658,1
25667,43476,28791,1
25668,62962,22817,1
25669,15152,64087,1
25670,14844,52289,1
25671,14981,27171,1
25672,82752,37531,1
25673,82707,57451,1
25674,58676,57855,1
25675,15793,46151,1
25676,28173,11816,1
25677,808,3295,1
25678,82681,27552,1
25679,10708,70753,1
25680,80336,16276,1
25681,78415,83244,1
25682,31061,65570,1
25683,6603,70455,1
25684,32102,7480,1
25685,78278,32579,1
25686,80991,14258,1
25687,49844,66843,1
25688,63252,79073,1
25689,7595,79730,1
25690,69439,63283,1
25691,62349,20450,1
25692,14925,44372,1
25693,11027,41124,1
25694,41690,75363,1
25695,29256,5619,1
25696,18653,57549,1
25697,52699,81931,1
25698,66743,38058,1
25699,56207,80327,1
25700,16174,34463,1
25701,79812,8221,1
25702,51756,25969,1
25703,68358,51148,1
25704,45311,17956,1
25705,22767,73001,1
25706,35315,82916,1
25707,72171,78707,1
25708,27755,79966,1
25709,20492,20571,1
25710,18362,56755,1
25711,65276,21373,1
25712,22383,7482,1
25713,67693,20616,1
25714,59555,57004,1
25715,6735,57799,1
25716,65996,9276,1
25717,14184,64646,1
25718,75914,16929,1
25719,43893,8415,1
25720,49387,79912,1
25721,38583,33680,1
25722,61292,9850,1
25723,11034,24414,1
25724,7212,26864,1
25725,56563,35569,1
25726,3225,12857,1
25727,5970,6186,1
25728,17340,54759,1
25729,20798,45553,1
25730,32844,81987,1
25731,75408,76913,1
25732,64677,47362,1
25733,25828,67382,1
25734,19332,21838,1
25735,5961,32081,1
25736,54542,62595,1
25737,48617,1289,1
25738,10727,20907,1
25739,71866,66582,1
25740,47303,6263,1
25741,83244,24446,1
25742,58228,82622,1
25743,48783,23151,1
25744,41649,23909,1
25745,28366,74655,1
25746,32371,1500,1
25747,69992,17959,1
25748,54337,15435,1
25749,49188,27086,1
25750,48188,52654,1
25751,23995,41518,1
25752,26229,41286,1
25753,44754,62542,1
25754,13824,41999,1
25755,6947,38657,1
25756,5080,46150,1
25757,50985,53384,1
25758,28504,82294,1
25759,72836,24385,1
25760,52066,57276,1
25761,35437,46904,1
25762,17966,11109,1
25763,25252,41304,1
25764,6623,79206,1
25765,5897,47971,1
25766,21828,47971,1
25767,42406,34757,1
25768,25680,15016,1
25769,41213,59663,1
25770,69064,3601,1
25771,31527,10049,1
25772,25221,33559,1
25773,3320,43057,1
25774,880,60320,1
25775,23613,41137,1
25776,29789,47504,1
25777,142,14789,1
25778,18561,53788,1
25779,62319,60463,1
25780,8163,39503,1
25781,54437,80433,1
25782,31119,40312,1
25783,7618,18511,1
25784,52127,33252,1
25785,42236,64159,1
25786,68538,27986,1
25787,19172,74810,1
25788,77924,74373,1
25789,47064,81907,1
25790,47878,50987,1
25791,75855,64002,1
25792,72040,36952,1
25793,12265,3830,1
25794,45456,65478,1
25795,9432,69455,1
25796,6404,13446,1
25797,78735,48987,1
25798,28845,72161,1
25799,8437,63283,1
25800,48244,75296,1
25801,38692,14925,1
25802,16631,11754,1
25803,36110,50534,1
25804,36110,33759,1
25805,8054,75493,1
25806,23831,47301,1
25807,50753,39236,1
25808,35413,17524,1
25809,69788,70286,1
25810,26681,68199,1
25811,6246,14549,1
25812,48718,39180,1
25813,42944,10746,1
25814,58745,11421,1
25815,62186,57399,1
25816,28869,81919,1
25817,24889,59755,1
25818,76740,22857,1
25819,82240,47979,1
25820,78614,47979,1
25821,68438,51577,1
25822,23484,20753,1
25823,50052,57800,1
25824,24406,15653,1
25825,27171,50486,1
25826,61581,40484,1
25827,15447,16966,1
25828,74832,53051,1
25829,69766,35535,1
25830,37750,49153,1
25831,51320,31305,1
25832,20231,2461,1
25833,69456,80971,1
25834,63958,33245,1
25835,75722,24385,1
25836,15653,14524,1
25837,79196,65041,1
25838,37700,43432,1
25839,72537,39236,1
25840,29339,16163,1
25841,40889,60380,1
25842,43999,15923,1
25843,60828,20424,1
25844,52319,54798,1
25845,33829,65812,1
25846,71508,4408,1
25847,76564,46053,1
25848,45743,64709,1
25849,44710,3731,1
25850,43342,75864,1
25851,49789,42320,1
25852,57855,63306,1
25853,27723,52779,1
25854,12122,42275,1
25855,6299,15609,1
25856,21229,82212,1
25857,5268,52251,1
25858,70698,58312,1
25859,27678,39943,1
25860,18756,43892,1
25861,50399,26950,1
25862,40899,72526,1
25863,14492,2807,1
25864,57667,32371,1
25865,6481,21060,1
25866,23218,48546,1
25867,81750,76310,1
25868,41304,59385,1
25869,44372,21484,1
25870,14802,74363,1
25871,47719,13476,1
25872,33393,38066,1
25873,15655,34644,1
25874,52188,11421,1
25875,61434,14840,1
25876,3746,76092,1
25877,5268,38553,1
25878,52313,82678,1
25879,47400,7595,1
25880,63101,33983,1
25881,79180,61292,1
25882,22529,22347,1
25883,484,32574,1
25884,40763,53196,1
25885,26760,6270,1
25886,81302,39700,1
25887,70923,41799,1
25888,12323,32310,1
25889,53513,25638,1
25890,46990,22460,1
25891,72233,46086,1
25892,11402,23901,1
25893,51756,61708,1
25894,36793,64946,1
25895,43191,22215,1
25896,69057,4359,1
25897,52992,22571,1
25898,81512,29674,1
25899,11215,15147,1
25900,30458,15147,1
25901,11977,35026,1
25902,64631,8699,1
25903,48267,51414,1
25904,46116,52387,1
25905,41596,42207,1
25906,59691,74469,1
25907,70530,45110,1
25908,10141,62805,1
25909,44673,59010,1
25910,45916,38465,1
25911,53709,27745,1
25912,53178,65258,1
25913,79795,2287,1
25914,81084,18561,1
25915,47882,20201,1
25916,59828,44553,1
25917,70506,80115,1
25918,29013,27322,1
25919,43059,82037,1
25920,82364,26032,1
25921,33393,76474,1
25922,62403,18555,1
25923,68199,21158,1
25924,75760,41947,1
25925,29936,62518,1
25926,80312,51348,1
25927,80389,44164,1
25928,71723,38679,1
25929,70990,67919,1
25930,4141,54429,1
25931,63712,56846,1
25932,61529,39009,1
25933,83067,81192,1
25934,80116,62853,1
25935,44754,44741,1
25936,40056,706,1
25937,61210,48952,1
25938,71617,33759,1
25939,32106,77128,1
25940,18362,59869,1
25941,80991,44421,1
25942,42503,4126,1
25943,16435,41607,1
25944,15559,65483,1
25945,17279,2873,1
25946,39875,48546,1
25947,50466,37099,1
25948,27214,15040,1
25949,74855,75000,1
25950,49333,43071,1
25951,14974,31604,1
25952,26813,16983,1
25953,10061,72053,1
25954,75758,17966,1
25955,129,63116,1
25956,66560,65251,1
25957,14034,371,1
25958,76740,32695,1
25959,18212,30713,1
25960,45000,52251,1
25961,58148,2499,1
25962,2552,2672,1
25963,72575,23471,1
25964,61556,51054,1
25965,22193,5915,1
25966,48640,62216,1
25967,43687,49536,1
25968,14302,60067,1
25969,54801,73734,1
25970,39875,74655,1
25971,33241,12745,1
25972,33308,30919,1
25973,80042,27240,1
25974,63520,62006,1
25975,37189,76799,1
25976,16515,46967,1
25977,80344,10077,1
25978,28601,79654,1
25979,55229,57382,1
25980,7497,42687,1
25981,65318,19888,1
25982,51924,59958,1
25983,2003,51985,1
25984,23390,47644,1
25985,6481,82842,1
25986,22789,19248,1
25987,3237,29644,1
25988,71511,81937,1
25989,38609,69142,1
25990,34689,41846,1
25991,8163,47884,1
25992,10824,28319,1
25993,59721,21838,1
25994,3408,43068,1
25995,27994,45003,1
25996,82212,63510,1
25997,17035,75885,1
25998,35569,82410,1
25999,41315,9097,1
26000,74077,22894,1
26001,14492,33269,1
26002,68464,33269,1
26003,53647,19708,1
26004,28601,29087,1
26005,23306,71115,1
26006,70458,80327,1
26007,14266,49179,1
26008,64002,26463,1
26009,4929,51985,1
26010,42579,4400,1
26011,34871,59730,1
26012,71765,17866,1
26013,73919,12921,1
26014,43563,52535,1
26015,12218,79348,1
26016,57857,79069,1
26017,5386,64437,1
26018,41587,49795,1
26019,22769,41476,1
26020,27529,63783,1
26021,69862,62217,1
26022,55221,14831,1
26023,29944,77495,1
26024,20399,52236,1
26025,6222,21060,1
26026,65550,6939,1
26027,13985,808,1
26028,36818,38657,1
26029,51307,808,1
26030,58477,32707,1
26031,73130,23306,1
26032,65242,27770,1
26033,35134,31452,1
26034,9374,2018,1
26035,5406,601,1
26036,17348,14763,1
26037,76749,1037,1
26038,73874,81931,1
26039,3183,851,1
26040,76279,43460,1
26041,57979,47971,1
26042,79634,71334,1
26043,69226,81598,1
26044,17838,40763,1
26045,64056,25849,1
26046,1064,18938,1
26047,6623,33248,1
26048,36839,38959,1
26049,44754,8500,1
26050,40334,52285,1
26051,81114,82212,1
26052,14266,43212,1
26053,83001,56432,1
26054,61270,11119,1
26055,28953,20748,1
26056,78266,67217,1
26057,12302,45456,1
26058,56432,34643,1
26059,6319,79803,1
26060,43726,65428,1
26061,59541,41047,1
26062,29211,18436,1
26063,69938,62232,1
26064,49387,3161,1
26065,65307,3746,1
26066,11395,17866,1
26067,67474,64793,1
26068,24286,19818,1
26069,62132,77334,1
26070,82368,26707,1
26071,64209,24923,1
26072,55590,3941,1
26073,33759,808,1
26074,23445,71613,1
26075,62476,55123,1
26076,4345,27732,1
26077,72836,39153,1
26078,52236,51576,1
26079,15317,41926,1
26080,80344,9701,1
26081,77915,13184,1
26082,63320,76288,1
26083,62349,37192,1
26084,62349,77139,1
26085,37913,32241,1
26086,51835,81498,1
26087,78571,57857,1
26088,3672,28116,1
26089,27693,39736,1
26090,60308,39736,1
26091,941,43463,1
26092,44754,43726,1
26093,44754,3900,1
26094,37913,5342,1
26095,26210,71933,1
26096,45953,3078,1
26097,28602,64072,1
26098,80348,63816,1
26099,71624,39554,1
26100,5523,45470,1
26101,18831,35771,1
26102,60463,67348,1
26103,70923,2629,1
26104,4205,7945,1
26105,10735,5776,1
26106,50207,12746,1
26107,38649,11212,1
26108,28173,2511,1
26109,63320,59976,1
26110,41071,70744,1
26111,81938,27944,1
26112,24919,3731,1
26113,2815,48808,1
26114,5185,21202,1
26115,74641,8163,1
26116,76740,63707,1
26117,13621,42285,1
26118,18087,25375,1
26119,29644,11238,1
26120,63721,26091,1
26121,74714,78047,1
26122,28620,81931,1
26123,49157,19435,1
26124,13698,63535,1
26125,34459,43956,1
26126,76161,83179,1
26127,47878,22973,1
26128,18270,52913,1
26129,16845,19749,1
26130,20030,41944,1
26131,31061,41741,1
26132,16825,25997,1
26133,30471,43993,1
26134,82199,27944,1
26135,9622,52546,1
26136,50099,41727,1
26137,67303,27732,1
26138,83002,48410,1
26139,20589,70242,1
26140,11069,53214,1
26141,27171,36988,1
26142,2350,81931,1
26143,25697,53648,1
26144,35608,50638,1
26145,65258,56365,1
26146,37431,28801,1
26147,29021,21727,1
26148,28083,78241,1
26149,81619,82641,1
26150,11024,80392,1
26151,52201,19941,1
26152,19429,22958,1
26153,40172,66714,1
26154,38856,72053,1
26155,38856,42546,1
26156,22931,2905,1
26157,57855,42609,1
26158,57855,42155,1
26159,75503,80416,1
26160,59114,33152,1
26161,16876,20965,1
26162,56563,76701,1
26163,9944,17150,1
26164,31265,64269,1
26165,70923,17226,1
26166,2454,13957,1
26167,9614,66971,1
26168,280,73380,1
26169,14183,23852,1
26170,32087,47971,1
26171,2805,1267,1
26172,62177,12095,1
26173,80990,65483,1
26174,1748,48957,1
26175,371,69788,1
26176,31650,78814,1
26177,20571,75098,1
26178,45094,40370,1
26179,45094,34049,1
26180,54200,14619,1
26181,32538,18586,1
26182,29295,27995,1
26183,53788,18427,1
26184,3370,76686,1
26185,79663,55151,1
26186,52188,25888,1
26187,24111,44754,1
26188,59958,42598,1
26189,77062,27896,1
26190,45883,80890,1
26191,11581,34357,1
26192,29345,28953,1
26193,26123,16043,1
26194,39632,469,1
26195,76753,2881,1
26196,30713,48316,1
26197,5751,53122,1
26198,58011,8688,1
26199,76262,79761,1
26200,3397,65666,1
26201,74655,41258,1
26202,29296,2672,1
26203,29296,13357,1
26204,28173,36161,1
26205,30933,45223,1
26206,4487,29495,1
26207,10956,16283,1
26208,82290,31836,1
26209,34096,33983,1
26210,30711,29160,1
26211,13837,73730,1
26212,20326,80077,1
26213,53425,26150,1
26214,69500,32618,1
26215,40336,26459,1
26216,34915,26566,1
26217,19611,80898,1
26218,81583,71331,1
26219,15332,63712,1
26220,241,63535,1
26221,68818,60177,1
26222,9562,23423,1
26223,78944,41926,1
26224,12469,54764,1
26225,7296,55471,1
26226,75840,27121,1
26227,34817,63169,1
26228,50495,15089,1
26229,28658,53416,1
26230,77027,74581,1
26231,7269,4408,1
26232,4551,23689,1
26233,5869,52830,1
26234,47264,9432,1
26235,80781,47264,1
26236,6186,856,1
26237,62820,81541,1
26238,53020,36182,1
26239,12539,13300,1
26240,8593,43109,1
26241,13824,16796,1
26242,15555,41300,1
26243,46360,83266,1
26244,41140,45444,1
26245,22651,29304,1
26246,17348,10655,1
26247,72047,52173,1
26248,35278,79397,1
26249,57076,56279,1
26250,80620,11599,1
26251,38533,70297,1
26252,10708,2815,1
26253,52933,45430,1
26254,4761,21381,1
26255,55404,52657,1
26256,26356,3886,1
26257,77879,43586,1
26258,31862,17866,1
26259,36890,36932,1
26260,74802,55135,1
26261,43256,46308,1
26262,26958,78417,1
26263,22539,16366,1
26264,70378,49172,1
26265,16876,49922,1
26266,27367,41713,1
26267,72802,25325,1
26268,23729,18590,1
26269,64527,42161,1
26270,83212,68480,1
26271,72320,64896,1
26272,60256,32023,1
26273,26455,74029,1
26274,38218,63306,1
26275,72865,19575,1
26276,4572,76895,1
26277,44357,29896,1
26278,4554,29674,1
26279,74832,38173,1
26280,805,6700,1
26281,76288,80348,1
26282,18265,40712,1
26283,14865,75758,1
26284,13599,24828,1
26285,38392,79406,1
26286,73630,18440,1
26287,73630,83001,1
26288,65604,81008,1
26289,79148,42285,1
26290,40842,10717,1
26291,30934,8489,1
26292,59010,75885,1
26293,59010,3731,1
26294,23180,16351,1
26295,29633,18138,1
26296,78428,45375,1
26297,45793,38465,1
26298,52016,50704,1
26299,62955,3010,1
26300,65978,71591,1
26301,76477,67080,1
26302,15978,79791,1
26303,29244,48038,1
26304,21897,49949,1
26305,12606,19429,1
26306,75296,5082,1
26307,28233,20613,1
26308,50258,27896,1
26309,64481,70087,1
26310,14342,40482,1
26311,81923,21571,1
26312,10908,13681,1
26313,21104,43347,1
26314,129,39574,1
26315,129,70978,1
26316,56682,58861,1
26317,14745,7522,1
26318,1907,74760,1
26319,75339,58737,1
26320,81283,62478,1
26321,43956,20012,1
26322,37935,5413,1
26323,50514,77585,1
26324,5797,22651,1
26325,77271,22651,1
26326,20050,662,1
26327,27024,44749,1
26328,81656,40544,1
26329,38091,36587,1
26330,16238,8314,1
26331,42420,75305,1
26332,1690,14266,1
26333,8784,74295,1
26334,71102,57324,1
26335,18416,57324,1
26336,14342,43212,1
26337,65601,25041,1
26338,55366,6185,1
26339,50465,15997,1
26340,50639,1694,1
26341,76174,76611,1
26342,75002,39265,1
26343,77879,48698,1
26344,23511,42207,1
26345,64591,68427,1
26346,76018,45094,1
26347,30139,79420,1
26348,60884,28012,1
26349,75885,23238,1
26350,71281,37568,1
26351,59961,16983,1
26352,53339,43057,1
26353,20466,68811,1
26354,74073,45456,1
26355,34134,45456,1
26356,35405,66092,1
26357,36461,73615,1
26358,43784,53385,1
26359,39846,64809,1
26360,14785,22703,1
26361,28072,1092,1
26362,52289,19470,1
26363,42075,18685,1
26364,46922,76623,1
26365,41715,15147,1
26366,53998,10321,1
26367,58841,59184,1
26368,70744,25553,1
26369,45564,57855,1
26370,81208,47757,1
26371,5696,7253,1
26372,5926,62074,1
26373,33208,74651,1
26374,54429,67517,1
26375,37824,37662,1
26376,32573,81637,1
26377,7255,18042,1
26378,78347,26091,1
26379,76175,67474,1
26380,49188,6311,1
26381,62349,28412,1
26382,12847,45763,1
26383,39363,59202,1
26384,72954,1741,1
26385,43200,71281,1
26386,56341,79571,1
26387,33724,24161,1
26388,12540,79968,1
26389,38510,31782,1
26390,45599,55317,1
26391,35134,17320,1
26392,33828,19888,1
26393,3931,69644,1
26394,17669,51029,1
26395,21374,63461,1
26396,8013,8192,1
26397,56415,15513,1
26398,7666,12558,1
26399,38369,53181,1
26400,45553,58484,1
26401,64070,14108,1
26402,70674,75763,1
26403,30821,36771,1
26404,48310,78893,1
26405,50994,56997,1
26406,31636,15002,1
26407,14935,14506,1
26408,2863,21490,1
26409,24406,5549,1
26410,24406,43017,1
26411,72320,30431,1
26412,7328,44729,1
26413,81790,25377,1
26414,48783,77840,1
26415,2174,48695,1
26416,81907,52181,1
26417,45439,75853,1
26418,52181,18741,1
26419,14342,61708,1
26420,27732,45890,1
26421,36588,61004,1
26422,33122,73508,1
26423,31872,64787,1
26424,44839,18923,1
26425,79022,79678,1
26426,82933,8975,1
26427,56202,55221,1
26428,16326,21190,1
26429,33544,25268,1
26430,70785,25268,1
26431,35931,21873,1
26432,66580,77985,1
26433,4929,70884,1
26434,56365,68885,1
26435,58317,24563,1
26436,55382,71503,1
26437,16471,38856,1
26438,77495,2454,1
26439,2670,81919,1
26440,11478,45256,1
26441,12852,63535,1
26442,53821,44960,1
26443,6595,67690,1
26444,44244,2511,1
26445,34049,35373,1
26446,3994,29486,1
26447,52909,21444,1
26448,7163,79729,1
26449,35899,35413,1
26450,82916,70297,1
26451,33759,3161,1
26452,77402,28131,1
26453,26105,82314,1
26454,33973,82784,1
26455,34757,2014,1
26456,81018,52765,1
26457,42800,61312,1
26458,52880,10256,1
26459,40996,52251,1
26460,3439,10306,1
26461,17092,44436,1
26462,32256,72194,1
26463,6956,51453,1
26464,67352,52795,1
26465,28292,26123,1
26466,69766,13960,1
26467,20923,78625,1
26468,3012,20616,1
26469,3012,18923,1
26470,50206,27623,1
26471,5587,59719,1
26472,67255,28063,1
26473,39892,18221,1
26474,42264,53880,1
26475,58025,20294,1
26476,33393,11043,1
26477,29215,26971,1
26478,3585,79451,1
26479,20030,78978,1
26480,13188,12606,1
26481,13721,10753,1
26482,9060,52236,1
26483,49789,24690,1
26484,74655,11120,1
26485,50142,77879,1
26486,37973,42937,1
26487,42999,37087,1
26488,69813,61101,1
26489,61270,33575,1
26490,14575,11928,1
26491,74640,1922,1
26492,52694,52909,1
26493,23894,49559,1
26494,15581,63534,1
26495,43586,60018,1
26496,1500,59385,1
26497,44074,24465,1
26498,63283,59010,1
26499,75296,27995,1
26500,20399,74850,1
26501,53647,32106,1
26502,82425,58861,1
26503,14034,82434,1
26504,47378,81931,1
26505,5413,72136,1
26506,53107,78403,1
26507,17938,77495,1
26508,29313,45890,1
26509,33326,13300,1
26510,66575,20664,1
26511,78382,12176,1
26512,76798,42428,1
26513,44542,63286,1
26514,33150,8013,1
26515,8003,4887,1
26516,69927,13554,1
26517,63283,7150,1
26518,2930,11438,1
26519,44180,65854,1
26520,34398,16471,1
26521,16490,75346,1
26522,32256,23852,1
26523,73693,2378,1
26524,39802,33377,1
26525,33544,28459,1
26526,38878,65074,1
26527,78707,31836,1
26528,78707,40056,1
26529,15005,18421,1
26530,50480,37298,1
26531,25260,79976,1
26532,41469,35215,1
26533,36794,46150,1
26534,70902,32345,1
26535,70785,25041,1
26536,23619,45883,1
26537,37058,62176,1
26538,34549,38078,1
26539,22803,24416,1
26540,64400,26016,1
26541,49380,61379,1
26542,75734,21749,1
26543,27778,43892,1
26544,10548,67106,1
26545,6788,37099,1
26546,32288,64631,1
26547,32705,64269,1
26548,62813,27214,1
26549,74060,21629,1
26550,80890,20433,1
26551,66975,20753,1
26552,2672,6542,1
26553,34647,43463,1
26554,12980,47029,1
26555,83324,81054,1
26556,21374,74021,1
26557,45564,54759,1
26558,6098,69823,1
26559,73067,18499,1
26560,63426,79707,1
26561,68754,44454,1
26562,54354,44231,1
26563,27770,2258,1
26564,79485,37368,1
26565,57802,37924,1
26566,22383,37464,1
26567,53191,18923,1
26568,49619,4060,1
26569,21828,59634,1
26570,70376,63846,1
26571,20965,80890,1
26572,76980,62813,1
26573,19726,79203,1
26574,69428,11024,1
26575,5427,41136,1
26576,67042,20145,1
26577,79549,8010,1
26578,18321,8643,1
26579,74714,17796,1
26580,57535,129,1
26581,54190,14998,1
26582,12081,42008,1
26583,839,42008,1
26584,46691,69269,1
26585,56655,28601,1
26586,18768,55382,1
26587,45132,56757,1
26588,61678,44180,1
26589,7864,11979,1
26590,40889,34871,1
26591,59636,55514,1
26592,16073,61544,1
26593,52486,49086,1
26594,31433,3024,1
26595,35444,27141,1
26596,69103,79836,1
26597,20655,74414,1
26598,66653,37244,1
26599,82269,65704,1
26600,46720,24799,1
26601,81932,53197,1
26602,63076,32135,1
26603,45919,49253,1
26604,8156,42317,1
26605,26816,25268,1
26606,38423,38066,1
26607,83002,42745,1
26608,64536,18511,1
26609,17684,75267,1
26610,7635,18653,1
26611,58079,45793,1
26612,43055,21202,1
26613,73296,22019,1
26614,82628,54437,1
26615,26142,79791,1
26616,51845,80890,1
26617,69124,18178,1
26618,22803,59610,1
26619,1892,77840,1
26620,82788,53648,1
26621,68516,45731,1
26622,28600,5869,1
26623,29633,5869,1
26624,77629,48504,1
26625,11754,9793,1
26626,6999,57336,1
26627,27944,50383,1
26628,52546,47512,1
26629,61270,74420,1
26630,64044,81155,1
26631,3795,69940,1
